indexA,indexB,label,sim,dist,preds
27844,17064,0,0.9743127822875977,5.465938568115234,1
20001,27042,0,0.9590264558792114,16.975196838378906,0
26762,9924,0,0.9727109670639038,8.195487022399902,0
15946,18096,1,0.9812825918197632,8.130420684814453,0
21104,23489,1,0.9372584819793701,5.165064811706543,0
1955,1109,1,0.9987627267837524,2.424748420715332,1
21831,22815,1,0.9783100485801697,4.503870487213135,1
28748,568,0,0.919075608253479,19.53148651123047,0
7268,3648,0,0.8761729001998901,26.437652587890625,0
8236,24952,0,0.9732069969177246,29.81995964050293,0
20420,20641,1,0.9339938759803772,6.3691086769104,0
22657,24821,1,0.9307268857955933,8.57617473602295,0
28917,26639,1,0.9679569602012634,6.732596397399902,1
25747,21375,0,0.9136941432952881,22.056026458740234,0
11392,20552,0,0.8803518414497375,7.1702046394348145,0
24614,14402,0,0.8558428287506104,12.585679054260254,0
1904,4253,1,0.9976251721382141,1.9919005632400513,1
24897,19275,0,0.9716466665267944,9.032502174377441,0
22580,957,0,0.982718825340271,4.389748573303223,1
10454,11070,1,0.9458736777305603,8.455162048339844,0
8008,3539,0,0.9919919967651367,18.432720184326172,0
2690,19949,0,0.995660126209259,7.142649173736572,0
14806,16480,0,0.7672886252403259,15.632894515991211,0
24187,20265,1,0.9312121272087097,5.568508625030518,0
14172,13782,1,0.9084777235984802,6.734206676483154,0
14921,1399,0,0.8750446438789368,9.33523178100586,0
26529,8469,0,0.9483251571655273,13.726914405822754,0
9813,9379,1,0.9913886189460754,6.419670104980469,1
25708,25359,1,0.9551863074302673,7.517505168914795,0
5523,14114,0,0.9246727824211121,21.005910873413086,0
27153,11665,0,0.8766307234764099,14.019021034240723,0
27844,27190,1,0.9592698216438293,6.716842174530029,1
5504,6941,1,0.9407948851585388,12.298017501831055,0
44,29603,0,0.9835654497146606,11.820366859436035,0
26592,5315,0,0.9799168109893799,7.890607833862305,0
107,2181,1,0.9981903433799744,1.3352603912353516,1
29386,26944,1,0.9890238046646118,9.481581687927246,0
18825,9623,0,0.9738038182258606,10.676755905151367,0
9986,21515,0,0.9693817496299744,25.801372528076172,0
5416,22412,0,0.9599496722221375,26.693561553955078,0
17673,19506,1,0.9977375864982605,3.956643581390381,1
13885,13716,1,0.9391137361526489,7.636319637298584,0
19188,20192,0,0.9399766325950623,11.174501419067383,0
18541,2306,0,0.9671185612678528,6.246786594390869,1
8465,29260,0,0.9651437997817993,7.966379165649414,0
9543,10595,0,0.8788947463035583,27.20128059387207,0
27376,24313,0,0.9802560210227966,10.94394302368164,0
3077,2628,1,0.996069610118866,1.8568915128707886,1
11828,26183,0,0.9386197924613953,7.684337615966797,0
24682,22798,1,0.9656679034233093,4.3640899658203125,1
16768,16107,1,0.9980319738388062,5.019737243652344,1
23299,32,0,0.9132957458496094,11.453163146972656,0
16931,18231,1,0.9969744682312012,2.4712467193603516,1
22589,254,0,0.9455759525299072,7.6467437744140625,0
26395,29927,1,0.9825383424758911,9.387650489807129,0
14177,12923,1,0.9895739555358887,3.424572229385376,1
25329,26737,1,0.9358839988708496,12.594472885131836,0
6302,7326,1,0.9429914355278015,14.135797500610352,0
1486,3451,1,0.99834805727005,2.8022241592407227,1
15897,19746,1,0.9888278245925903,4.011009216308594,1
17586,19524,1,0.9974777102470398,6.339501857757568,1
22630,18040,0,0.941681444644928,16.811067581176758,0
11682,7204,0,0.8879003524780273,18.107425689697266,0
3878,2805,1,0.9912493228912354,2.5479185581207275,1
9898,1867,0,0.978066086769104,15.245684623718262,0
2557,3870,1,0.9573227763175964,6.435401916503906,1
22067,28419,0,0.9621041417121887,18.04026985168457,0
25554,10214,0,0.9208450317382812,13.96571159362793,0
5964,17723,0,0.9744215607643127,13.230525970458984,0
15453,16161,1,0.9952178597450256,7.390956878662109,0
21341,21303,1,0.9477149248123169,5.222314834594727,0
1276,6849,0,0.967643141746521,17.516101837158203,0
25926,25594,1,0.9954031109809875,5.122199535369873,1
15985,17140,1,0.997495710849762,1.973260521888733,1
20917,16610,0,0.9734471440315247,11.754033088684082,0
21797,24152,1,0.9679028987884521,4.214724540710449,1
21946,19852,0,0.9622319936752319,10.696699142456055,0
20569,22517,1,0.9688708782196045,3.7971606254577637,1
28855,29572,1,0.9751873016357422,6.832859039306641,1
9172,15336,0,0.988688588142395,17.23096466064453,0
26288,27254,1,0.9895948171615601,9.289045333862305,0
6928,9531,1,0.9717456102371216,8.264415740966797,0
21601,3755,0,0.9380322098731995,11.364477157592773,0
3682,1111,1,0.9969951510429382,1.8362969160079956,1
2069,27654,0,0.980300784111023,12.814964294433594,0
27304,15628,0,0.976178765296936,10.223505020141602,0
28111,25560,1,0.9956475496292114,6.711930751800537,1
11953,10705,1,0.9074018597602844,12.319601058959961,0
15251,7406,0,0.9794856309890747,14.110823631286621,0
26393,19712,0,0.9621895551681519,14.13021469116211,0
478,19706,0,0.9959335923194885,11.335480690002441,0
20897,273,0,0.9723884463310242,6.136528491973877,1
17185,19790,1,0.9958048462867737,3.0874440670013428,1
8542,10174,0,0.9525581002235413,18.5535945892334,0
19901,18674,1,0.9870566129684448,9.611396789550781,0
19775,17903,1,0.9971495866775513,2.735854148864746,1
2639,10159,0,0.9036610722541809,6.129358291625977,0
29611,27355,1,0.962646484375,8.269065856933594,0
29710,23737,0,0.9704813957214355,14.171443939208984,0
23469,17660,0,0.9280688762664795,11.624336242675781,0
23461,24112,1,0.9554049968719482,5.490211009979248,1
27471,29691,1,0.9927707314491272,3.035848379135132,1
26699,28232,1,0.978709876537323,8.484833717346191,0
7405,6323,1,0.9367860555648804,13.040942192077637,0
20645,20955,1,0.9491955637931824,5.1251749992370605,0
16120,5894,0,0.9400150179862976,16.90669059753418,0
27253,24535,0,0.9578752517700195,15.453133583068848,0
9554,6544,1,0.9587621092796326,9.346933364868164,0
11582,13695,1,0.9517399072647095,5.6967010498046875,1
29897,27606,1,0.9673873782157898,11.956613540649414,0
11134,18438,0,0.8995226621627808,11.630285263061523,0
18581,27118,0,0.972231924533844,7.07391881942749,0
21719,28476,0,0.9625220894813538,14.359188079833984,0
8199,20121,0,0.9454323649406433,23.9296932220459,0
3988,1338,1,0.9917401671409607,8.824152946472168,0
7314,7097,1,0.9701782464981079,8.263751029968262,0
2143,983,1,0.9985101222991943,2.89034366607666,1
38,24814,0,0.9512604475021362,7.803916931152344,0
20028,4244,0,0.9628562927246094,6.804627418518066,1
9491,9969,1,0.9952953457832336,3.7477915287017822,1
10406,10752,1,0.9864379167556763,4.147510051727295,1
3042,15798,0,0.9915026426315308,9.335041999816895,0
25793,15049,0,0.9578883647918701,9.469412803649902,0
6116,7009,1,0.9492232203483582,11.993794441223145,0
16566,15102,1,0.9381672739982605,7.2034993171691895,0
5454,10584,0,0.9805498719215393,15.655523300170898,0
5790,5248,1,0.9633391499519348,10.321595191955566,0
24321,17599,0,0.9351679086685181,14.393484115600586,0
19706,7238,0,0.9670368432998657,7.829560279846191,0
18370,16554,1,0.9983961582183838,7.8494768142700195,0
21508,9641,0,0.9804257750511169,21.440040588378906,0
15270,10978,0,0.7464726567268372,17.79302978515625,0
5382,5569,1,0.9665313959121704,10.030082702636719,0
9909,13943,0,0.964377760887146,13.518473625183105,0
1925,26882,0,0.9812665581703186,18.2016658782959,0
8950,5924,1,0.9818143248558044,10.35660171508789,0
17186,15853,1,0.9840325713157654,3.992426872253418,1
17889,7392,0,0.9620009660720825,20.8322811126709,0
22103,27582,0,0.9699779152870178,11.419120788574219,0
8543,7987,1,0.9746288061141968,8.988039016723633,0
27204,14789,0,0.9402498602867126,7.141714572906494,0
8380,15557,0,0.9501567482948303,15.335545539855957,0
25753,182,0,0.9510838985443115,6.3940348625183105,1
17738,18729,1,0.9976493120193481,2.492685317993164,1
8736,6631,1,0.9389398694038391,19.49135971069336,0
16796,16228,1,0.9849127531051636,4.637444972991943,1
12405,3416,0,0.7854825854301453,12.193337440490723,0
29343,29053,1,0.8849436640739441,14.717333793640137,0
13028,15147,0,0.9091701507568359,12.130110740661621,0
23020,22492,1,0.9673546552658081,4.846602439880371,1
6099,6532,1,0.9918143153190613,5.385336875915527,1
16106,13491,0,0.8622961640357971,11.064409255981445,0
950,21983,0,0.9659443497657776,5.453822612762451,1
23892,21569,1,0.939250648021698,6.438000679016113,0
10929,13061,1,0.9272889494895935,12.183384895324707,0
17991,16436,1,0.9969955086708069,2.460798740386963,1
13387,20344,0,0.8631187677383423,10.267496109008789,0
26773,27655,1,0.9580796957015991,9.18657112121582,0
8430,9551,1,0.9800317287445068,9.598978042602539,0
600,4912,1,0.9796947240829468,12.767908096313477,0
14249,10589,1,0.9227213859558105,8.253705978393555,0
3816,5498,0,0.9565090537071228,24.08226203918457,0
8859,5635,1,0.9676892757415771,12.208043098449707,0
23087,20037,1,0.969894289970398,5.76030969619751,1
22663,28826,0,0.9798350930213928,10.765959739685059,0
4691,2202,1,0.9978694319725037,1.8165223598480225,1
26219,4094,0,0.9891434907913208,7.476474761962891,0
12323,29800,0,0.8959020972251892,16.939430236816406,0
17968,18141,1,0.9969673752784729,6.676286220550537,1
27363,25116,1,0.9752274751663208,6.225292682647705,1
9998,21952,0,0.9493123888969421,24.30232810974121,0
25002,9250,0,0.9783980846405029,10.689020156860352,0
29314,16733,0,0.9792258143424988,7.4648518562316895,0
8233,5047,1,0.9795326590538025,8.180826187133789,0
13153,11490,1,0.9522644281387329,4.9164042472839355,1
10524,12455,1,0.9888705611228943,3.185908794403076,1
16808,17873,1,0.9942835569381714,4.654880523681641,1
8728,23402,0,0.9629002809524536,23.21904182434082,0
28693,29054,1,0.9764140844345093,7.595648288726807,0
18944,24251,0,0.9688045382499695,12.22227954864502,0
18617,16096,1,0.9954416751861572,3.1654303073883057,1
13226,1069,0,0.7942730188369751,9.510581970214844,0
26263,25155,1,0.9920670390129089,6.333284854888916,1
28836,17705,0,0.9490660429000854,8.165663719177246,0
8249,2827,0,0.9307845234870911,15.606038093566895,0
29580,17498,0,0.9807991981506348,5.856137752532959,1
3292,18936,0,0.9718902707099915,6.66080904006958,1
1244,12287,0,0.8801310062408447,5.4509735107421875,0
1207,22918,0,0.9698676466941833,13.790356636047363,0
4606,3323,1,0.9728655815124512,9.04356575012207,0
10877,13375,1,0.9063069224357605,13.881108283996582,0
21062,23057,1,0.9621747732162476,3.440603256225586,1
3776,12091,0,0.7567509412765503,13.192108154296875,0
17680,17171,1,0.9891150593757629,4.33750057220459,1
29639,2373,0,0.9805334806442261,15.454366683959961,0
11029,14171,1,0.9702335000038147,4.439327716827393,1
29062,29724,1,0.9532393217086792,12.750847816467285,0
23633,2969,0,0.9827475547790527,5.140082836151123,1
2047,2884,1,0.9799620509147644,6.788051128387451,1
25965,29183,1,0.9902708530426025,9.90369701385498,0
29786,27039,1,0.9926814436912537,3.116628646850586,1
19072,28179,0,0.985779881477356,8.609198570251465,0
21407,23059,1,0.9697139263153076,4.732694625854492,1
23710,21045,1,0.9631348252296448,3.698606252670288,1
24334,22606,1,0.9432916045188904,5.164061069488525,0
25852,25057,1,0.967930793762207,22.23565673828125,0
29114,29357,1,0.9538552165031433,10.20336627960205,0
7198,7617,1,0.9574100375175476,13.158973693847656,0
8880,8405,1,0.9500993490219116,11.237117767333984,0
14137,12243,1,0.9581377506256104,6.596794128417969,1
5565,17666,0,0.9791216850280762,16.616174697875977,0
22499,21272,1,0.9522686004638672,4.287691116333008,1
19401,17731,1,0.9870119094848633,4.074534893035889,1
16015,17147,1,0.986547589302063,13.150482177734375,0
893,9130,0,0.9771140217781067,18.245851516723633,0
27232,14688,0,0.8836824893951416,14.171504020690918,0
1347,14878,0,0.9457687735557556,6.691732406616211,0
10631,13699,1,0.9078528881072998,8.075644493103027,0
10341,5971,0,0.9659858345985413,20.501079559326172,0
24177,27678,0,0.9628275036811829,9.344454765319824,0
2121,1578,1,0.9983792901039124,2.3007233142852783,1
25353,13017,0,0.8829960227012634,12.95969009399414,0
28900,22613,0,0.9778178334236145,15.261581420898438,0
23713,22724,1,0.8564165830612183,7.238048076629639,0
22352,23581,1,0.9713977575302124,3.9145004749298096,1
17815,18979,1,0.9898298382759094,4.996713161468506,1
4045,26555,0,0.9642727375030518,7.303190231323242,0
24232,23800,1,0.9424071311950684,5.0461649894714355,0
28533,28496,1,0.9575996398925781,7.482692718505859,0
14881,14041,1,0.9688843488693237,4.063501358032227,1
26252,15398,0,0.948915421962738,8.215115547180176,0
16210,8047,0,0.9719504714012146,19.82436180114746,0
5369,28261,0,0.9946965575218201,12.725412368774414,0
24289,10244,0,0.8686141967773438,7.546702861785889,0
27324,11023,0,0.9586699604988098,8.171036720275879,0
15256,19924,1,0.9909471869468689,5.628296852111816,1
20466,27243,0,0.9627241492271423,9.218070983886719,0
23348,5797,0,0.978750467300415,19.53416633605957,0
20073,22070,1,0.9648695588111877,4.001022815704346,1
5749,9563,1,0.9882522225379944,5.925750732421875,1
16712,6384,0,0.9795117974281311,11.23756217956543,0
25055,3926,0,0.9734436273574829,16.38546371459961,0
17135,19831,1,0.9963650107383728,2.1125569343566895,1
5654,16716,0,0.974484384059906,13.348579406738281,0
13016,13026,1,0.9513699412345886,5.043785572052002,1
22695,22308,1,0.9523950219154358,5.7013325691223145,1
3913,264,1,0.996940553188324,1.6300050020217896,1
3588,15827,0,0.9911505579948425,6.102592468261719,1
6389,9874,1,0.9928352236747742,15.171974182128906,0
2460,26046,0,0.9829505085945129,16.38282585144043,0
15853,18739,1,0.9915504455566406,3.6407785415649414,1
12211,15838,0,0.7309470176696777,20.101160049438477,0
14933,19988,0,0.812458872795105,12.65616512298584,0
22134,20064,1,0.9616476893424988,4.274497032165527,1
7346,7048,1,0.9760988354682922,6.666170597076416,1
25263,18545,0,0.9766896367073059,7.126081943511963,0
28304,16997,0,0.979962170124054,6.295102119445801,1
4824,2549,1,0.9598008394241333,7.576019763946533,0
7980,22570,0,0.9456355571746826,26.133201599121094,0
11286,12230,1,0.9610973596572876,4.395994663238525,1
24917,15670,0,0.9579077363014221,11.613558769226074,0
675,17621,0,0.9968007206916809,8.498138427734375,0
3204,167,1,0.9906807541847229,7.344139099121094,0
12083,110,0,0.8036009669303894,12.057393074035645,0
10373,24130,0,0.8917344212532043,7.394841194152832,0
29362,6311,0,0.9797017574310303,12.524499893188477,0
5786,20056,0,0.9518464803695679,19.75043296813965,0
11267,735,0,0.7791146636009216,13.27318000793457,0
8946,9964,1,0.9490861296653748,11.69021987915039,0
17229,17580,1,0.9977801442146301,1.6692363023757935,1
489,23415,0,0.9837655425071716,4.514485836029053,1
11148,10045,1,0.9741004109382629,3.883244514465332,1
9671,28342,0,0.9976410269737244,2.2206764221191406,1
17466,16293,1,0.9947423934936523,2.84610652923584,1
24802,5294,0,0.9646385312080383,23.66090965270996,0
10044,10350,1,0.9093507528305054,6.998190402984619,0
25967,16769,0,0.8914902806282043,9.866875648498535,0
15547,13706,0,0.8349408507347107,12.403971672058105,0
29750,8015,0,0.9772124886512756,11.757988929748535,0
15979,4313,0,0.9915052056312561,11.783284187316895,0
26571,26394,1,0.9594538807868958,8.142614364624023,0
12186,17507,0,0.9140371680259705,9.340822219848633,0
12166,25614,0,0.953211784362793,9.372933387756348,0
20174,22821,1,0.9824210405349731,4.498915195465088,1
24976,2954,0,0.9438624382019043,7.41320276260376,0
26655,10273,0,0.9372089505195618,14.185627937316895,0
16355,23263,0,0.9300075173377991,5.928194522857666,0
17997,9828,0,0.9477189183235168,12.723639488220215,0
2583,14634,0,0.7768134474754333,15.683441162109375,0
22336,27657,0,0.9458428025245667,13.315572738647461,0
24357,20176,1,0.9453095197677612,4.528108596801758,0
8628,6690,1,0.9715701341629028,10.167348861694336,0
22218,24441,1,0.9645625352859497,6.073739528656006,1
6152,5878,1,0.9888655543327332,6.761500835418701,1
9585,7144,1,0.9979067444801331,7.738828182220459,0
2966,27430,0,0.9897320866584778,6.946331024169922,1
24783,21880,1,0.9556067585945129,4.167760372161865,1
6323,5307,1,0.951852023601532,11.651928901672363,0
20963,28433,0,0.9802991151809692,18.277551651000977,0
26422,23640,0,0.9760138392448425,15.90829086303711,0
29609,14055,0,0.8789429068565369,14.376873970031738,0
13977,10439,1,0.9858683943748474,1.9874331951141357,1
28956,10733,0,0.9113893508911133,9.768782615661621,0
15543,17165,1,0.9938274025917053,7.55549430847168,0
16036,20219,0,0.930279552936554,7.058780670166016,0
10711,12551,1,0.9770996570587158,6.33833646774292,1
576,3036,1,0.9836046099662781,9.579607009887695,0
10696,3753,0,0.7334961295127869,10.258809089660645,0
24361,4480,0,0.9627585411071777,4.829127311706543,1
25283,26986,1,0.9441913366317749,9.650779724121094,0
8585,11160,0,0.980293869972229,15.040599822998047,0
27760,25274,1,0.9960996508598328,4.0778045654296875,1
6070,8000,1,0.9580490589141846,17.703205108642578,0
10946,9986,0,0.9201232194900513,25.195947647094727,0
8915,4428,0,0.988979160785675,13.111552238464355,0
4463,3409,1,0.9905478954315186,4.17565393447876,1
18768,16970,1,0.9933580160140991,3.5914947986602783,1
18507,18084,1,0.9955510497093201,11.017928123474121,0
26015,26386,1,0.9984903335571289,5.257550239562988,1
5394,18538,0,0.982941746711731,19.85881805419922,0
16999,18820,1,0.9879888296127319,7.850696086883545,0
2057,2695,1,0.9885923862457275,8.902338027954102,0
5741,7868,1,0.9853410720825195,7.27033805847168,0
10035,9962,0,0.9192772507667542,18.83717918395996,0
6179,2500,0,0.9736260175704956,19.303525924682617,0
1130,2223,1,0.9967268705368042,4.617277145385742,1
27016,27947,1,0.9847501516342163,7.128012657165527,0
11300,12345,1,0.9024365544319153,9.644015312194824,0
10329,14834,1,0.9577387571334839,8.778273582458496,0
21700,25894,0,0.8978540301322937,9.31679916381836,0
9650,28914,0,0.9814864993095398,11.514203071594238,0
17185,9647,0,0.9878116250038147,6.063685417175293,1
27001,26457,1,0.9928426146507263,6.929246425628662,1
142,3626,1,0.973162829875946,4.729720115661621,1
11895,14665,1,0.952819287776947,8.204744338989258,0
14591,17316,0,0.9042326211929321,15.314369201660156,0
27971,26806,1,0.9825374484062195,6.162136554718018,1
10150,14766,1,0.9658393859863281,5.890634536743164,1
9711,24673,0,0.9696006178855896,23.803842544555664,0
25168,5270,0,0.9576299786567688,8.45322036743164,0
3589,4198,1,0.9920943379402161,9.71492862701416,0
4797,3406,1,0.994854211807251,2.0130341053009033,1
9506,7685,1,0.9776074290275574,7.495532989501953,0
29280,13425,0,0.9537330865859985,9.064510345458984,0
28988,28396,1,0.9824224710464478,7.961298942565918,0
10334,2410,0,0.8480374813079834,9.978290557861328,0
15915,2913,0,0.9938147664070129,6.331191062927246,1
4200,253,1,0.9925532937049866,3.1424543857574463,1
1012,13070,0,0.8265985250473022,11.70893669128418,0
1277,378,1,0.9351165294647217,10.959053993225098,0
29324,18463,0,0.9658637642860413,10.427430152893066,0
6325,12293,0,0.8478482961654663,24.63119125366211,0
4986,24624,0,0.8482289910316467,8.344335556030273,0
27989,28649,1,0.9486241936683655,6.976950645446777,0
8998,7254,1,0.9534937739372253,13.401501655578613,0
1528,9896,0,0.9753857851028442,13.336109161376953,0
19098,14516,0,0.9102564454078674,11.470905303955078,0
19424,29506,0,0.9737008810043335,6.519861698150635,1
2531,8737,0,0.8868465423583984,13.031771659851074,0
12458,11027,1,0.9269480109214783,8.086873054504395,0
15976,17792,1,0.9945180416107178,7.172080039978027,0
1388,481,1,0.989751935005188,3.215381145477295,1
22645,23956,1,0.9711586833000183,3.9027774333953857,1
1504,109,1,0.9703226685523987,7.412354469299316,0
25311,10320,0,0.766668438911438,12.776352882385254,0
16957,17865,1,0.9877989292144775,4.195389747619629,1
21511,13152,0,0.9239364862442017,7.7388787269592285,0
21539,24131,1,0.9434352517127991,7.549471378326416,0
10998,14905,1,0.978313684463501,5.913834095001221,1
15788,23137,0,0.9706329107284546,7.666194915771484,0
17216,28810,0,0.9795202016830444,5.866831302642822,1
8963,5854,1,0.9455699324607849,13.291515350341797,0
26547,6946,0,0.9841616749763489,14.573647499084473,0
14755,12078,1,0.9094461798667908,6.8094964027404785,0
11438,14556,1,0.9383004307746887,4.985639572143555,0
9750,3679,0,0.9912330508232117,22.56982421875,0
19344,907,0,0.9924305081367493,13.321700096130371,0
4624,18563,0,0.9780072569847107,20.026931762695312,0
8612,24659,0,0.9783221483230591,26.806079864501953,0
20122,22396,1,0.9600716829299927,5.209899425506592,1
15085,16195,1,0.9572334289550781,15.385932922363281,0
4564,13109,0,0.8657892942428589,10.103998184204102,0
24136,23773,1,0.9667122960090637,3.476635456085205,1
2377,2895,1,0.9968269467353821,1.4924988746643066,1
2387,20884,0,0.9700916409492493,5.415040493011475,1
17753,16652,1,0.8944886922836304,9.301413536071777,0
18777,16387,1,0.9939429759979248,2.441869020462036,1
20916,21287,1,0.9514532089233398,6.589896202087402,1
8884,17963,0,0.9762199521064758,17.439300537109375,0
13649,5804,0,0.9502655267715454,13.987504005432129,0
4122,21336,0,0.9554097056388855,8.777791023254395,0
27395,29558,1,0.9717016220092773,11.34461498260498,0
19142,18366,1,0.9901036620140076,3.1313326358795166,1
10616,18974,0,0.7749770283699036,15.854852676391602,0
315,27171,0,0.9803969860076904,10.835143089294434,0
27968,8151,0,0.9605511426925659,8.562634468078613,0
3021,55,1,0.9972405433654785,2.41030216217041,1
8616,7921,1,0.9966375231742859,3.196375846862793,1
2423,2997,1,0.9920356869697571,2.3038551807403564,1
12161,14240,1,0.9603039622306824,3.7580621242523193,1
19927,16270,1,0.9959240555763245,2.9128708839416504,1
26100,27799,1,0.8396215438842773,17.086612701416016,0
22849,23508,1,0.934428334236145,7.149276256561279,0
23443,16389,0,0.9705806970596313,6.539737701416016,1
25479,10054,0,0.9640005826950073,6.367934226989746,1
22743,22441,1,0.9757406115531921,3.472855567932129,1
10312,11470,1,0.9433297514915466,5.63273286819458,0
386,2321,1,0.9957127571105957,1.8138082027435303,1
17338,16847,1,0.9939636588096619,2.6168372631073,1
14453,13481,1,0.9604225754737854,7.375528812408447,0
12102,12541,1,0.9796943664550781,6.135766506195068,1
13799,20523,0,0.9183861613273621,7.441244125366211,0
14076,14368,1,0.9180037379264832,7.1233415603637695,0
9603,20358,0,0.9306361675262451,24.543550491333008,0
10675,13435,1,0.9698763489723206,4.575478553771973,1
16314,19154,1,0.9970299601554871,1.9131406545639038,1
1043,2707,1,0.9976494312286377,1.6282627582550049,1
29266,1545,0,0.9869445562362671,4.666600704193115,1
21229,21313,1,0.9472951889038086,5.533273696899414,0
863,5832,0,0.9865784049034119,13.744053840637207,0
11344,14958,1,0.8752439618110657,11.502058029174805,0
7445,20250,0,0.9309024214744568,24.874019622802734,0
10068,19729,0,0.7052405476570129,19.002256393432617,0
29632,2258,0,0.9910112023353577,10.316556930541992,0
20391,22134,1,0.9659062623977661,4.630022048950195,1
16869,13997,0,0.7220203876495361,18.311309814453125,0
489,765,1,0.9520944952964783,9.762192726135254,0
798,26624,0,0.9457023739814758,7.244638919830322,0
24827,24421,1,0.9838669300079346,2.9053280353546143,1
26736,27770,1,0.9797771573066711,7.981465816497803,0
25082,26371,1,0.9774388074874878,7.703212738037109,0
23117,29690,0,0.9686785340309143,12.362518310546875,0
22072,21502,1,0.9704234600067139,4.683569431304932,1
19729,14461,0,0.7619724273681641,17.72988510131836,0
29795,29693,1,0.988825261592865,4.601617813110352,1
10521,10953,1,0.9640624523162842,5.954017639160156,1
17016,27608,0,0.9682362079620361,6.982842922210693,1
13880,11160,1,0.9893400073051453,3.6442582607269287,1
4321,26934,0,0.9502947330474854,19.47361946105957,0
5811,11288,0,0.8236651420593262,20.260717391967773,0
1727,3362,1,0.9981927275657654,1.7277761697769165,1
1283,260,1,0.9185816645622253,10.49800968170166,0
25352,1712,0,0.9957427978515625,4.37717866897583,1
4963,7429,0,0.9892638325691223,19.46038055419922,0
22311,2520,0,0.9698415398597717,5.933962821960449,1
27032,29433,1,0.9762951731681824,7.081733703613281,0
17361,19023,1,0.9970511198043823,5.882235527038574,1
19091,22344,0,0.955440878868103,20.711872100830078,0
25048,26670,1,0.9541747570037842,12.679563522338867,0
15636,2733,0,0.9808375239372253,8.442299842834473,0
13122,19897,0,0.9267061352729797,9.321818351745605,0
4300,4666,1,0.9788402318954468,11.107378959655762,0
3233,1444,1,0.9984533786773682,2.145019769668579,1
3460,4635,1,0.9983935356140137,2.458198308944702,1
21402,21883,1,0.9494800567626953,4.900937557220459,0
2188,1796,1,0.9973961114883423,3.013303279876709,1
3703,7239,0,0.9584550857543945,14.023702621459961,0
16947,14122,0,0.6916422247886658,16.811378479003906,0
24367,15682,0,0.9639564156532288,8.388442993164062,0
26767,2235,0,0.9700930118560791,9.531882286071777,0
25747,29682,1,0.9626006484031677,11.828718185424805,0
391,14760,0,0.8564972281455994,14.460725784301758,0
22361,20104,1,0.9576859474182129,4.5092878341674805,1
18198,18486,1,0.9980678558349609,7.912997245788574,0
8069,9056,1,0.996250569820404,9.830750465393066,0
18410,15530,1,0.9977049827575684,8.24654769897461,0
