testing_image,output_indices,acc,index_time,nbit-factor,search_time
../geological_similarity/quartzite/5N0EW.jpg,"[16913 15747 19618 18810 15425 17570 19503 19548 19944 19712 16153 17263
 19241 19531 19021 17965 17605 17583 16004 17381 15132 16027 15299 15933
 15935 15282 17671 17759 16022 17839 17384 15528 17852 17349 17045 16887
 16037 17269 15162 17283 17032 17033 17959 16593 16631 16577 16719 16408
 15391 16756]",0.16,0.2949848175048828,1.0,0.0
../geological_similarity/gneiss/SKDTL.jpg,"[ 8944 28177 29148 27762  6072  9100  9758 26606  5935  5097 29827 29140
 28925  7250  6807  6398 28555 27425  8096  9951  6670  5534  9591 25408
  9613  9465  9977 25062 25344  9171  9595  8702  5404  6273  9199  8541
  8302  5791  9176  8403  8530  8111 25416  7901  7873  7940  7816  6017
  7569  7966]",0.2,0.2949848175048828,1.0,0.0019998550415039062
../geological_similarity/andesite/RETXJ.jpg,"[ 3768  2700  1704  3326  2815  4065  4902  1550  1499  1371  3177    64
  4787   177   730  2707  2390  1077 19670 17725 17450  4258  4230   950
  3709  1898   770   409 16664  3377   991   619   511  1332   727  3213
   529   722   180  3274  3024   241  2481  2445  2161  2202  2142  1063
  2990  2208]",0.02,0.2949848175048828,1.0,0.0
../geological_similarity/marble/76MEJ.jpg,"[11028 12646 12743 13805 11561 13343 13503 10057 10481 11173 11523 11212
 11972 11271 12889 13864 10876 13721 14764 10361 12622 12010 11696 13563
 12233 12252 13825 13900 11087 12910 10002 12708 10418 14677 11358 13651
 13253 12628 14836 14625 13162 13847 13862 12897 12180 12795 12570 12336
 14010 13636]",0.54,0.2949848175048828,1.0,0.006997346878051758
../geological_similarity/andesite/90EYL.jpg,"[ 1240  2777  3592  3901 19311 19127 17540 15251  4148 19454  1870  1326
   621  4674 17405  3742  4605  4717 16824  4585 19060  1021  4382   366
  1789  3769  3652 18804 18305  3026 17135 17458 17129  2382 16145 19339
 16302 16010 17670 15496  4939  1009  4566    85  4396  4395  4156   902
  3831  3684]",0.18,0.2949848175048828,1.0,0.003999471664428711
../geological_similarity/rhyolite/NN9S5.jpg,"[23356 26522  5352 25904 29668  7936 29685  8352  7730  8285 21072 21542
  9776 27099  8726  9013 26726  8927   781  6514 27719 26724  6270  7817
 23073 22767  6125  9790 29429  7434 28732 28268  9772 27995  1080  6851
 28224  9198  7470 27058  8665 29935   142  7529 26373  4449 26694  7669
  3707 10049]",0.08,0.2949848175048828,1.0,0.0009980201721191406
../geological_similarity/marble/F28KQ.jpg,"[12163 13345 11277 13511 13238 13487 13501 13043 11542 13806 14788 14518
 13925 14715 14383 12262 12461 13668 10487 13260 12987 14614 11497 12745
 12758 11504 11164 14738 12942 14759 10517 11670 14800 14132 13744 13682
 11016 13920 12241 10592 13263 12119 10605 10792 11176 10568 12067 11626
 11534 10952]",0.44,0.2949848175048828,1.0,0.020958662033081055
../geological_similarity/schist/SUK5N.jpg,"[29000  6492 29756  7115 29369  8533 22097 25776 20942  3323 28410 26515
  5552 26878  2150  8810 24854  8336 28172 28013 21924  3779 27501  6361
  8833 28739  6342  6164 29386 25088  6474 25346 28467 21972  5682  6899
 21948  9627 25896  4194  2670  9011 25582 21067  6189  7798 22623  8728
 26865 23781]",0.08,0.2949848175048828,1.0,0.008999824523925781
../geological_similarity/andesite/SD5XB.jpg,"[ 3915  4663 19888   139 15235  4119  4535   682  4360  3627  1173  2850
   925   284   207 21985  2075  4227  1618   683  2810  1422  3781 20344
  1337  1889  3685  1738 15898  3126 17198  3094 19385  2055     8 19776
  4720  2927   114  4357  4012  1587  2847  3961  1566  3862   613  3870
  2264   402]",0.16,0.2949848175048828,1.0,0.012010335922241211
../geological_similarity/andesite/MIA2D.jpg,"[ 3090  2174  4157   863  3645  3209  3777  3261  2260  4059   932  2269
 16354  4290  4695  3894   851  1126  4019  3624  3367   291  1629  2932
  1493  1225  1725  1449 16846 19368  4779 19892  2254  3174  3822  3987
  2650  2720  2635  3462  3587  3336  1666  2341  2823  2529  1961   270
  1064  2296]",0.12,0.2949848175048828,1.0,0.0009982585906982422
../geological_similarity/andesite/KXGQP.jpg,"[ 2869  5382 28235 28034 26208  6875 28830 27155 27890  5930 20502  8157
 26336 28656  9382  5691  9040  6626 28743  7948 20505  5694  6859  5604
  4702 27720 25473 22719  5062 26526  9985  7605  9623 25977  9535 28643
  8993 25429 25117  8896 28361 27205 24804 12633 20424   804  9732  9945
 25844  7127]",0.06,0.2949848175048828,1.0,0.001999378204345703
../geological_similarity/quartzite/SNJ8U.jpg,"[19005 19389 18284 15343 18563 15596 19430  3812 19731 15140 15409 18015
 17918 15107 19424   577 18918 19764   478   950  3651 18255   845   786
 18892 18140 17880  1417 19525  2620  4607 19002 16292  2837 16929 16270
  2433 18449  2277 17996 19768  2128 16383 16516 16597 19881 17367 15510
 15331  1059]",0.1,0.2949848175048828,1.0,0.0
../geological_similarity/rhyolite/71DA2.jpg,"[20997 28023 28168  1794  2822 29038 29165 29561  2922 25240 27754 24184
 26685 25551  5399 20895 22440  8488 20006   166  4018 27451 26916  2220
 26412 25720 25319  7164  5889 24423  3015 26316 26317 28127 24769 25038
 25314 24229 22980  5740  2865  5414 21117 20466  1510 21996 20103  1480
 28721  9630]",0.14,0.2949848175048828,1.0,0.0010063648223876953
../geological_similarity/gneiss/N8RSU.jpg,"[ 8198  5735  5542  5722  6386  5484  8872  6834  5705 26708  8619  5942
 28886  6474 28423 25993  7967 29185  8978  7098 27650  7041 29619  9436
 29181  5851 27840  7543 27141 27279  7178  7688 25518  8389  7159  5136
  9058  6998  6831 25204  6512  6515  6211  9887  8498  6693  6414  6412
  8018  5446]",0.22,0.2949848175048828,1.0,0.0009829998016357422
../geological_similarity/quartzite/0QWCD.jpg,"[15077   441  3122  3054 18788 15789 16109   803  4765 18134 17146 16857
 18561 18456  2562 17846 16120 16409   959 15311 16806 15647 15303  2045
  4813 15011  4351 18681 18250 19276 17342 17697 16960 19444 16242  4122
 15055  4284  1246  1153 15475  2730 19471  4835  4863  2918  3970  3011
  1118  1093]",0.1,0.2949848175048828,1.0,0.000990152359008789
../geological_similarity/andesite/HIGW8.jpg,"[ 2436  4673  2919  4655  4134  3538  2004  2038  3309  3995  3838  1280
   931  1904  1875  3449   779   767   189 18939 19886  3048  1275 17010
  2545 19909 16642  2135 19930 15560  4288   961   388  3727  1964  3787
  3455   873  3382  3216  1867  3220  1839  3027  1869  3817   191  1750
   849   622]",0.18,0.2949848175048828,1.0,0.0010020732879638672
../geological_similarity/quartzite/HSM5H.jpg,"[17455 16893 19715 17607 16871 18706 15151 18071 17308 16477 16717 15605
  4302 17633 15210 15143 16750 16183 16491 15968   931  4592 19930 16642
 18548 18698 15660 15713 18566 17613 17848 17370 15401 17042 17131  3314
 15275 19128  3999 15139  3354   304  4771  2919 16129 16327 15888 19176
  4562 15953]",0.14,0.2949848175048828,1.0,0.0009958744049072266
../geological_similarity/gneiss/RQWHB.jpg,"[ 8832  6698  7567  5086  9964  8157  9836  7661  8173  7049  6826  6809
  6293  7947  8626  7948  7753  8000 27362  5494  5258  8957  8896  6778
  5842  7292  7038  2869  9781 28830  5604  8491 29234  8147  6577  5730
 29177  7238  9535  6932  9262  5638  9255  5051  8417  8176  8558  8038
  5189  7281]",0.18,0.2949848175048828,1.0,0.0009989738464355469
../geological_similarity/quartzite/VSGIJ.jpg,"[19463 16681 19501 19497 19256 15196 18037 15904 17831 15731 18282 16306
 19418 18820 18162 17662 19864 17550 16115 18515 15701 15192 16002 19161
 17357 18839 15835 18959 17997 16763 19700 17398 18452 18289 15176 17101
 18536 16568 16918 19324 18070 18484 15432 18562 15757 16758 15414 17913
 17968 17538]",0.42,0.2949848175048828,1.0,0.003004312515258789
../geological_similarity/gneiss/N2XWS.jpg,"[ 8178  7008 26879  9303  8888  7117  5977  7307  8310 25288  8617  8322
 27534  6117  6930  5677  5593  8184  8724  8373  8272  8048  8211  7923
  7415 28722 26260  9935  7851  9770  9482  7918  9797  9124  7260  6946
  6105  6872  6027  5603  8508  8396  6929  5077  8276  6729  5489  6320
  5810  7522]",0.14,0.2949848175048828,1.0,0.0009999275207519531
../geological_similarity/andesite/PEGIO.jpg,"[ 3479  2296  1784    91  3539  1600 19790  3191  2154  2260  4524   357
  3738  1472  3645  3672  3500   355  2828  2820  1209  1020  3209  2809
  2706  1064    68  3741   500  3858  3646  2194  2174  3895  3078  3079
  1220  2089  2716  2746  2531  4076  2229  2305  2148  1864  1640  1615
  4286  2455]",0.06,0.2949848175048828,1.0,0.0009987354278564453
../geological_similarity/marble/JTPSE.jpg,"[12841 11426 12459 11580 11590 11796 11647 11907 11049 12488 10210 11811
 12198 13021 13160 10238 13900 10199 12708 10601 12635 12793 10700 13285
 10201 11545 14791 12233 11359 12910 10193 12287 14901 13016 14651 13798
 12900 14752 12583 10551 11630 13420 13133 13017 10876 12963 10057 13795
 12579 12378]",0.48,0.2949848175048828,1.0,0.011000871658325195
../geological_similarity/andesite/LYRS2.jpg,"[ 3023  1467  2574   115  1809   579   493 29077   307  4506  2308  3925
  3788   215  1382 15081  2431  4352  1555   298  4235  2102  4811  3161
  3357  1677   382   135  2845  1347  2703  2897  2774  2673  1265  2931
  1284   511   499  1143  1088  2612  1095   320  2463  2974  2672  2521
  1387  1185]",0.12,0.2949848175048828,1.0,0.0009953975677490234
../geological_similarity/rhyolite/XY5WG.jpg,"[24713 24196 24703 21904 22854  7663  4745 22781 23175  8999 20433 20387
 20264 27456  8744 20506 26807 24730 22930 22310 24683 20184 21097 23607
 28854 24147 29216 23603 28419 23540 22878 22872 20340 24869 26129  8257
  9997 20156 24542  8250 27978 24305  2702 24390 24277  6935  2301 24170
 21187 20534]",0.18,0.2949848175048828,1.0,0.001993417739868164
../geological_similarity/rhyolite/E8AZJ.jpg,"[21993  8225 23485 24922 20334 23411 20431 22079 24883  2923  8762 21584
  5497 24725  5079  8790 23646 22829  6652 24983 22886 24726 21385  7774
  5968  9285 21195 23995 23029  5408 23186  9825 25698 25935  9512 29840
  5080  7287 23670 23207   572  8193  6681 23088 22526  9625 20124   134
 21428  7568]",0.26,0.2949848175048828,1.0,0.021996498107910156
../geological_similarity/quartzite/QOIA1.jpg,"[18719 18626 17539 17644 15606 19677 19238 16235 18304 17968 16922 18210
 17957 16616 17865 19777 19692 17059 15196 19754 15030 18575 17398 19497
 18452 18439 16794 15693 18630 17831 16676 19805 17789 16480 19381 19268
 16940 19347 19195 18603 17259 18997 17159 15849 17813 16820 16711 16111
 15701 16680]",0.42,0.2949848175048828,1.0,0.0009984970092773438
../geological_similarity/andesite/3OMB6.jpg,"[  525  4271  2921 18281   784  3772  4196   686   968 15053  2914  3611
  1628  4952  4405  4069   670  4696  3445  1875  2973 24388 19577  3482
   779  2536  3219  4552  2149  3682  3748  3545  3499  3343  3344  3314
  1953  1982  1839  1858  4881  2119  1717   920   841   195   468  3050
  1476   211]",0.06,0.2949848175048828,1.0,0.003998279571533203
../geological_similarity/gneiss/UP0RI.jpg,"[ 9244  5359 28073 27584 27994 27182  7083 27015  5862 27788  8953  9317
 25286 29130 29019 28584 28169 29803 28382  5514  7163  5882 26292 27766
 26583 25876  5483  6111 29337 28752 29418  5208  9735  6644 27638  9757
  9191  6801 26450 26511  7882  8799  6242  9427  8014  9056  8514  7888
  6113  5306]",0.08,0.2949848175048828,1.0,0.0010006427764892578
../geological_similarity/andesite/GKHED.jpg,"[ 2311 19629 18370 16389 18032 16837 15700 18028 15799 15005 16746 19770
 16924 17025 16396 19115 19154 16288 19740 19719 17213 16565 18652 18293
 16086 19365 18069 15181 17804 17826 17744 17349 16939 15644 15629 16757
 16688 16636 17036 16762 16670 15300 15517 16479 15486 16561 16432   632
 16335 16392]",0.02,0.2949848175048828,1.0,0.0010001659393310547
../geological_similarity/marble/Q7GHO.jpg,"[13711 13987 14733 14791 13977 11159 13016 14399 10706 10569 12229 12636
 10806 14640 10528 14423 14494 14044 11426 14467 13442 12488 14479 10838
 10296 11630 10680 11010 12963 11796 13420 11410 12915 10433 12635 12392
 14611 12266 11766 12111 14247 13298 13860 11541 12872 13092 10813 12571
 10670 10201]",0.5,0.2949848175048828,1.0,0.0069963932037353516
../geological_similarity/schist/7Q6KQ.jpg,"[26054 25568 27687 28366 29054 27920 27412  3470 27052 29027 27482 25424
  7510 29358 25788 29130 25301 25397  9319 26747 25817  8399 26915 25462
  8195   612 29928 29452 29453 29068 29962 28405  3650  2865  6058 27972
 28044 25060 27629 25032  3657  5140 25971 26097  9910 15998  9317 25799
  7357 25307]",0.06,0.2949848175048828,1.0,0.0009944438934326172
../geological_similarity/marble/IHR0X.jpg,"[12655 13159 14323 11581 12298 14710 10941 12586 10802 14753 11171 14007
 10904 13107 10337 13645 14838 12738 13308 10660 12106 13161 12013 13659
 13098 10918 12460 13387 10570 13494 12025 12066 11346 14744 10644 12236
 11727 14124 27468 10597 13816 12691 10622 14808 14712 10074 14179 12709
 12234 13023]",0.52,0.2949848175048828,1.0,0.008996248245239258
../geological_similarity/quartzite/STPZD.jpg,"[19028 19022 19027 15887 18320 15119 17281 18831 15506 19911 16044 16250
 19553 17532 19235 18125 19242 16056 18560 16445 15804 19550 19452 17496
 16579 17442 18661 15622 17137 15325 18557 16074 17235 16554 18088 18808
 16453 18185 17878 16835 16432 16441 15950 18213 17036 15574 15224 17691
 17588 17806]",0.36,0.2949848175048828,1.0,0.0010020732879638672
../geological_similarity/marble/G0OPD.jpg,"[12313 12270 11415 10819 13656 10426 10459 11694 14532 12773 12104 14403
 14734 10815 14251 14408 11029 22552 12580 12832 23249 12077 14288 13578
 24354 12353 14083 11101 13717 20691 22465 11285 11489 14340 20619 24376
 22682 14921 10896 10214 14443 12399 20230 11025 22244 11120 13210 10894
 14068 14483]",0.44,0.2949848175048828,1.0,0.0030014514923095703
../geological_similarity/quartzite/XALGX.jpg,"[19656 19960 18561 19971 17111 15344 15173 19246 18989 18412 17669 17659
 15737 18436 15014 18315 17224 17020 16992 16519 17464 16771 16497 15376
 16071 15649 15152 18648 18738 18762 17976 18286 15215 18853 15092 16285
 16031 15670 17003 17390 16548 16581 15456 18856 16165 16202 16268 15072
 15996 15530]",0.18,0.2949848175048828,1.0,0.000995635986328125
../geological_similarity/rhyolite/JIPHR.jpg,"[22732 15248  3415 26858 20907 21094 28430 20546 20414 24605 29572 29753
 23859 27001 28948 26085 24715 22827 26939 20429  3694 24834 26291 21160
 21127 24544 24819 21514 27105 20966  8754 29854 28080  5822  8422 26482
 29668 28130 25695 27563 27513 27654  3370 27719 24545  7228 24433 20577
 27375 24055]",0.08,0.2949848175048828,1.0,0.0010066032409667969
../geological_similarity/quartzite/BDPAR.jpg,"[16556  2186  4743  1411  4841 19939 15105 19386 19730 16426 17207  3603
  3865   528  2814  4432  3631   111 17793  4652 16248  3044   552  1373
 17286 15870 15354  4870  2992  4846   852  1363 15461 17302  4766  4654
  1516  4963  2834 15088  4174  3871  4218  4302  1766  4592  2017   413
  3763     5]",0.12,0.2949848175048828,1.0,0.0030019283294677734
../geological_similarity/schist/EUHQH.jpg,"[27045 28986 29534 29489 27916 28361 27616 25410 26233  7913 27767 26099
 29642 26739 26533 28635 26759 28855 26225 28499 26285 28218  5107 25406
 27305 28377 28022 27228 29019 26845  6503 26463 28535 29479 26344 26323
 28264 26191 26171 25854 28053  8123 25709  5697 27954  7942  7395 29510
 25165 25140]",0.26,0.2949848175048828,1.0,0.001998424530029297
../geological_similarity/andesite/PSM22.jpg,"[ 3530   823 18171  2194  4019  3174  2181  4914  4779  3688  1666  2085
  4290   167  2775   291 16796  1445  1860  1225  2709  2635  1106  3583
  2529  1406   124 19892  2269  2260   424  3587  2341  1419  1074  2156
  2089    68  2174  2008   984    56  1918  2000  1959  1890  1739   386
  1750  1694]",0.18,0.2949848175048828,1.0,0.00099945068359375
../geological_similarity/rhyolite/PG4XN.jpg,"[23594  6954 26082 26978 25383 25390 28004 24203 22997 20581 29995 24982
 23800 24156 27243 27473 22977 22493 21544 28145 25109  9420 26446  6754
 26462 23342 27951  7969 22854  8952 20096 20933 25261 21027  6501 23627
 27492 21730 27514 21570 29682 27624 25094 22258 20644 26736 22522 24336
 22260 23933]",0.18,0.2949848175048828,1.0,0.010004997253417969
../geological_similarity/rhyolite/U1TK8.jpg,"[24182  4745 24725 21825 23879 23107 23089 23186  2923 20860 25205 20001
 21890 27821 29576 21982 26555 20658  7027 27487 24018 22830  6122   546
 29746 20394 24645  9808 22829 24165 24198 22352 21085 22260 21866 29796
 23899  7480 23607 25647 23367 24270 20044   732 22411  1781 22524  5444
 20841 23956]",0.24,0.2949848175048828,1.0,0.003002643585205078
../geological_similarity/quartzite/R7067.jpg,"[18785 15068 18150 16361  1237 16596  4728 17378  2562  3923  1109 15390
  3945 19397 19351  1603  4861  1621 19481  4368   563  3747  3571  1274
 19445  3257  3133 15113 19690  2811 17820 18878 17077  3126 19405 19128
 17031 15259  1011 15011 15007  4565  1566    63 15100  4645  4277  1554
  3739  3729]",0.02,0.2949848175048828,1.0,0.0
../geological_similarity/andesite/LQJJL.jpg,"[ 2992   304    74  1939   416  1546  3638  4801  4609 15678 15864 15498
 16564  4174   189  2001  4399 17067 16846 19368 18588  1176  1209 15320
 15669  4881  2095 15850  4586  4732  4556  2213  4851  1785  4281   500
  1959  1582  1603  1890  3865  3410   842  3459  3616  1487  1754 17218
  4140  3040]",0.08,0.2949848175048828,1.0,0.002000093460083008
../geological_similarity/gneiss/R3PIV.jpg,"[ 8755 28248 28025 26186 25974  7679  6870 28749  8562 27457 26592  7092
  6506  5990  6810  5954  6611  6718  5437  5772  8454  5329  7669 25763
  5293 27557  6750 27813  9105  7177  5771  7490  6451  6181 28481 26308
 18258  8847  6473  6475  5857 25245 25713 25380  5203  7956 25439 28703
  8107  5331]",0.16,0.2949848175048828,1.0,0.00699925422668457
../geological_similarity/schist/LLOS8.jpg,"[27974 28414 26202  6261  6990 27903  8642  8522 27965  7054  7781 26784
  9153  8380  5863 26242  7745 27227  5767 27280 26957 25566  9601  6187
  9458 12695 27604 28623 29445  5148 27959 29899  6973 25451 28595 25623
  9025 29844  9249 26907 26822 25302 29565 29049  7744 28153 28184 14299
 27526  9807]",0.4,0.2949848175048828,1.0,0.010056734085083008
../geological_similarity/andesite/U0V49.jpg,"[ 4166  4339   734 16987  4451  4821  1784  3536  3368  1340  2987  3858
  2442  1441  3506 18466  2643 15007  4815  4565  4561  1552  1001  3951
  3802  3729 15814  3643  4607 16007  4303  3655  3595   352  4127  3234
  3084   524  3494  3076   308  3649 18145   325  3427  2342  2292 18249
   453  2044]",0.06,0.2949848175048828,1.0,0.0
../geological_similarity/andesite/4459D.jpg,"[  572  4563 17933   938  1951 17277 23926    54 26136  2583  3857 18913
  3249 26048 22055 23063 23485 21901 28219 19061 17906  2125  1914   861
   801 26209 25303  1373 23207 19227  2843 18749 19035 17695  2544 16462
   953   495  4788 15131  2454  2067  4139  1993    65  3806  2465  1854
  2921   262]",0.06,0.2949848175048828,1.0,0.009999275207519531
../geological_similarity/schist/GX7BZ.jpg,"[27357 27453  8144 28732 27643 26536  9216 26315 29031 29136 29761 26261
  5765 27977 26695 27415  5364 27646 26480 25245 26584  6559 28294 25970
 28253 25899   757 26594 26157  7622  8640  7729 27458 27079  9988  9600
 26780  9614  7468 26488  9121  6810  5962 27798 26220  8687  8730  6008
 25995  8031]",0.04,0.2949848175048828,1.0,0.0009999275207519531
