testing_image,time_taken,indices_list,output_indices
../geological_similarity/rhyolite/CZIVC.jpg,0.0956089496612548,,"[18988, 19003, 19001, 19013, 19012, 19011, 19010, 19009, 19008, 19007, 19006, 19005, 19004, 18960, 19002, 18994, 18996, 18991, 18992, 18993, 18990, 18995, 18962, 18987, 18986, 18985, 18989, 18964, 18965, 18966, 18967, 18968, 18969, 18970, 18971, 18972, 18999, 18973, 18975, 18976, 18977, 18978, 18979, 18980, 18981, 18982, 18983, 18984, 18974, 18998]"
../geological_similarity/quartzite/UVK6S.jpg,0.0966582298278808,,"[29687, 25822, 28107, 15176, 16157, 18766, 26476, 3315, 1065, 1736, 25543, 3307, 1440, 19890, 26149, 16093, 28333, 16094, 3033, 16159, 18021, 2537, 15167, 15444, 26111, 18484, 29160, 15448, 19450, 28544, 654, 209, 651, 18369, 26076, 19274, 25463, 17724, 26743, 21140, 17353, 16842, 2058, 18362, 17719, 16849, 27384, 17122, 27402, 19864]"
../geological_similarity/gneiss/AQWU7.jpg,0.0960991382598877,,"[25463, 29978, 10533, 14065, 26508, 13211, 25084, 14780, 12317, 29383, 11684, 25311, 27172, 29771, 25662, 11960, 13952, 14642, 26324, 10031, 12783, 27958, 14772, 12574, 14777, 14398, 14393, 10004, 14245, 10772, 13619, 12781, 25534, 13587, 14250, 12548, 13045, 11841, 13666, 14263, 27402, 14271, 11384, 29409, 22690, 23489, 13531, 25864, 14291, 25849]"
../geological_similarity/rhyolite/B39AI.jpg,0.0944061279296875,,"[17089, 17110, 17106, 17105, 17104, 17102, 17101, 17100, 17099, 17097, 17096, 17095, 17094, 17091, 17090, 17141, 17051, 17053, 17048, 17050, 17046, 17054, 17111, 17112, 17113, 17114, 17088, 17139, 17137, 17136, 17135, 17134, 17133, 17132, 17131, 17130, 17043, 17129, 17127, 17125, 17124, 17123, 17122, 17121, 17120, 17118, 17117, 17115, 17128, 17055]"
../geological_similarity/quartzite/DCHOS.jpg,0.0995628833770752,,"[26367, 17775, 27402, 26111, 17353, 18021, 19274, 3189, 28107, 4165, 1564, 27745, 27733, 19298, 26149, 16616, 21666, 15338, 16658, 1065, 1744, 2271, 4747, 19989, 18362, 26669, 26979, 21140, 25838, 15167, 15019, 22748, 29160, 26019, 28482, 15386, 16692, 25822, 18536, 29379, 3842, 29383, 18369, 3239, 15397, 26076, 21230, 29092, 15021, 19450]"
../geological_similarity/marble/3WBP6.jpg,0.0942940711975097,,"[11434, 13231, 13975, 10050, 13187, 14830, 13194, 12636, 12048, 13551, 14625, 12628, 11414, 14399, 14424, 14201, 14890, 14764, 14812, 10193, 14870, 10573, 12701, 10514, 11991, 10706, 10700, 13697, 10443, 12793, 12124, 13916, 11359, 12581, 10594, 11750, 11010, 12504, 11307, 11583, 14284, 12407, 10061, 13825, 13316, 10403, 13226, 12900, 13926, 14631]"
../geological_similarity/schist/4WITK.jpg,0.0974659919738769,,"[25621, 5521, 6690, 3401, 11518, 8615, 9346, 25317, 25793, 6795, 27289, 8492, 26496, 6538, 27282, 6535, 27275, 26509, 8000, 6909, 29109, 13347, 9739, 26517, 9302, 5735, 26482, 5257, 5514, 27333, 29186, 25193, 7461, 25192, 14488, 29170, 13810, 15813, 7457, 8912, 9310, 6543, 28114, 4517, 29151, 28116, 29147, 6800, 28101, 9317]"
../geological_similarity/schist/CM3SF.jpg,0.0972590446472168,,"[11482, 25793, 9346, 23338, 3401, 14516, 14781, 5830, 25754, 10094, 9121, 9117, 9066, 3707, 25877, 9155, 9189, 9186, 25904, 9184, 9179, 9176, 9175, 9171, 9170, 9168, 9166, 9116, 9114, 9101, 9112, 9068, 9071, 9079, 9082, 9085, 9089, 9090, 9091, 9094, 9095, 25814, 25815, 9099, 9100, 9158, 25824, 9111, 9113, 3703]"
../geological_similarity/andesite/CTYZM.jpg,0.0990169048309326,,"[16912, 16915, 16914, 16913, 16950, 16910, 24931, 16887, 3399, 3403, 16858, 16862, 16864, 16867, 16869, 16872, 16875, 16876, 16878, 16882, 16957, 24929, 16917, 16918, 16921, 3471, 16907, 16947, 16945, 16944, 16943, 16942, 16941, 3493, 16940, 16939, 16901, 16938, 3488, 16936, 24790, 16932, 3481, 16930, 16927, 16925, 16924, 16923, 16937, 16902]"
../geological_similarity/marble/94WJ8.jpg,0.0962522029876709,,"[14870, 11501, 10403, 11668, 14484, 11251, 14295, 14885, 11718, 14853, 12174, 14693, 14201, 14206, 14198, 14890, 13316, 11526, 10989, 11102, 11472, 13803, 11095, 13073, 14281, 12515, 12978, 10529, 10564, 10231, 14631, 11401, 14508, 13181, 13404, 11181, 13683, 14622, 10196, 14625, 14470, 12459, 14173, 12900, 13916, 11967, 10443, 13718, 11354, 10430]"
../geological_similarity/quartzite/5N0EW.jpg,0.0950839519500732,,"[22640, 4153, 27509, 17561, 22823, 22822, 22817, 17565, 17576, 17584, 22713, 17615, 22693, 1645, 17626, 4220, 27603, 22660, 17632, 17427, 1624, 17724, 4149, 22866, 17542, 17539, 17642, 17431, 17440, 17441, 23169, 1810, 17442, 17447, 17452, 17454, 22365, 27385, 27402, 27420, 27423, 23002, 1759, 27434, 17514, 1736, 17526, 17538, 4069, 17737]"
../geological_similarity/gneiss/SKDTL.jpg,0.0965619087219238,,"[9346, 25793, 13913, 27130, 11518, 25535, 9552, 5211, 18668, 6137, 8784, 11482, 14945, 5830, 9870, 28247, 5521, 11313, 14781, 10469, 28259, 25317, 10094, 13810, 10352, 5105, 29065, 28679, 14277, 8615, 10949, 6690, 6079, 26821, 25754, 5580, 9033, 7480, 7479, 5723, 23338, 14488, 13734, 14508, 14516, 25621, 3401, 6112, 25578, 8841]"
../geological_similarity/andesite/RETXJ.jpg,0.096017837524414,,"[6580, 26232, 8856, 8342, 5880, 27724, 14180, 5242, 28470, 22208, 7057, 27705, 29117, 7955, 6898, 26770, 5270, 29220, 6425, 29045, 7269, 26518, 5281, 9489, 7999, 27911, 25042, 26139, 8614, 29699, 9755, 14093, 25190, 6026, 23709, 6987, 26926, 28834, 29687, 29254, 25324, 7852, 9318, 5998, 7818, 9344, 7576, 26735, 25535, 23319]"
../geological_similarity/marble/76MEJ.jpg,0.0979001522064209,,"[11173, 10002, 12408, 10694, 13825, 11243, 14677, 12548, 11269, 11623, 10249, 13721, 12743, 14774, 11307, 14037, 14065, 10872, 13027, 13435, 13703, 10115, 12252, 12996, 10919, 12221, 13962, 13068, 12701, 13781, 10706, 11722, 12467, 10730, 13574, 13194, 13253, 12266, 14609, 10317, 10898, 11359, 11540, 14964, 10322, 11028, 11344, 13162, 12406, 13231]"
../geological_similarity/andesite/90EYL.jpg,0.0952382087707519,,"[18988, 19003, 19001, 19013, 19012, 19011, 19010, 19009, 19008, 19007, 19006, 19005, 19004, 18960, 19002, 18994, 18996, 18991, 18992, 18993, 18990, 18995, 18962, 18987, 18986, 18985, 18989, 18964, 18965, 18966, 18967, 18968, 18969, 18970, 18971, 18972, 18999, 18973, 18975, 18976, 18977, 18978, 18979, 18980, 18981, 18982, 18983, 18984, 18974, 18998]"
../geological_similarity/rhyolite/NN9S5.jpg,0.0965111255645752,,"[17089, 17110, 17106, 17105, 17104, 17102, 17101, 17100, 17099, 17097, 17096, 17095, 17094, 17091, 17090, 17141, 17051, 17053, 17048, 17050, 17046, 17054, 17111, 17112, 17113, 17114, 17088, 17139, 17137, 17136, 17135, 17134, 17133, 17132, 17131, 17130, 17043, 17129, 17127, 17125, 17124, 17123, 17122, 17121, 17120, 17118, 17117, 17115, 17128, 17055]"
../geological_similarity/marble/F28KQ.jpg,0.0974781513214111,,"[9346, 11313, 13913, 11482, 25793, 10469, 6112, 14708, 13522, 6690, 5723, 6079, 12916, 12324, 10603, 13496, 12255, 10564, 12323, 10949, 14488, 11908, 25535, 13734, 14507, 3401, 14093, 7480, 14419, 10313, 23338, 10352, 5580, 14885, 101, 14870, 13810, 13811, 28259, 29065, 25754, 8615, 10136, 14781, 11218, 14748, 10094, 11496, 11518, 5830]"
../geological_similarity/schist/SUK5N.jpg,0.0968341827392578,,"[9364, 9330, 9332, 9333, 9335, 9336, 20963, 20953, 9342, 9343, 9344, 9346, 9347, 9348, 9352, 9353, 9354, 9358, 9361, 9363, 9282, 9413, 9326, 20972, 9323, 9321, 9365, 9286, 20998, 9289, 9292, 9293, 9295, 9297, 9298, 9299, 9417, 9301, 9305, 9306, 9307, 9309, 9310, 9315, 20976, 9317, 9318, 9319, 9303, 9419]"
../geological_similarity/andesite/SD5XB.jpg,0.095552921295166,,"[24091, 1736, 28107, 28482, 16623, 21140, 1540, 16575, 1558, 1564, 1567, 1568, 16602, 1581, 16616, 1592, 17018, 1597, 1660, 1674, 16658, 1671, 1744, 28333, 1764, 1769, 1710, 1978, 1973, 1963, 16944, 1942, 16928, 16922, 16912, 1892, 1635, 24228, 16862, 16860, 1849, 1846, 16849, 16842, 1834, 1810, 1806, 1804, 1876, 16676]"
../geological_similarity/andesite/MIA2D.jpg,0.0958380699157714,,"[2873, 882, 4489, 15176, 15182, 18650, 4507, 2925, 20662, 4519, 2915, 22864, 4529, 17122, 934, 26928, 2900, 941, 20624, 4541, 960, 22911, 17170, 877, 875, 874, 2871, 4421, 26800, 15103, 816, 4439, 22748, 2986, 4460, 4461, 29160, 25267, 18620, 29092, 26848, 850, 20723, 17181, 862, 868, 25249, 15167, 2976, 1120]"
../geological_similarity/andesite/KXGQP.jpg,0.099586009979248,,"[17089, 17110, 17106, 17105, 17104, 17102, 17101, 17100, 17099, 17097, 17096, 17095, 17094, 17091, 17090, 17141, 17051, 17053, 17048, 17050, 17046, 17054, 17111, 17112, 17113, 17114, 17088, 17139, 17137, 17136, 17135, 17134, 17133, 17132, 17131, 17130, 17043, 17129, 17127, 17125, 17124, 17123, 17122, 17121, 17120, 17118, 17117, 17115, 17128, 17055]"
../geological_similarity/quartzite/SNJ8U.jpg,0.0948238372802734,,"[8459, 11104, 12062, 5340, 5339, 5338, 8438, 3401, 8443, 11128, 8449, 26735, 28791, 11135, 9728, 12853, 14708, 23309, 9654, 29483, 14831, 7081, 14657, 27492, 7196, 7197, 14713, 27469, 28192, 6122, 12820, 25042, 12819, 5373, 5372, 11070, 28844, 26770, 12808, 26174, 25875, 11082, 6136, 8407, 9766, 14642, 27488, 29576, 8392, 9636]"
../geological_similarity/rhyolite/71DA2.jpg,0.0949530601501464,,"[5998, 9755, 6681, 10184, 13529, 6712, 10186, 27448, 27447, 13525, 27445, 27433, 27442, 6703, 6690, 20894, 20890, 27416, 6688, 2698, 27430, 23732, 2614, 6683, 27437, 2638, 13507, 10208, 10239, 10237, 27377, 6655, 6658, 27383, 17828, 27386, 23760, 10223, 13475, 6664, 6665, 13478, 6668, 6673, 2646, 2645, 13491, 10212, 27355, 6643]"
../geological_similarity/gneiss/N8RSU.jpg,0.0957260131835937,,"[13362, 13099, 11443, 13443, 11363, 13702, 11496, 12084, 9141, 11869, 12108, 11697, 6107, 14417, 14168, 6319, 9320, 7109, 10895, 9755, 9449, 13108, 27746, 10370, 5976, 14714, 11617, 9780, 14256, 11752, 10412, 9914, 14903, 5973, 10971, 12937, 9505, 8633, 12052, 12599, 11563, 13003, 14455, 9602, 12819, 13580, 12162, 12119, 12171, 25769]"
../geological_similarity/quartzite/0QWCD.jpg,0.0999951362609863,,"[15276, 28266, 7217, 17229, 17230, 7205, 7206, 7208, 7209, 7210, 17232, 17228, 22040, 12402, 17233, 22077, 7218, 7249, 7247, 7251, 7250, 7253, 22000, 7213, 7201, 22060, 17226, 7219, 7177, 22074, 7179, 7180, 17221, 7183, 17223, 7185, 7186, 7187, 7188, 7189, 7190, 7191, 7192, 17224, 17225, 7195, 7196, 7197, 7255, 7243]"
../geological_similarity/andesite/HIGW8.jpg,0.0955760478973388,,"[20371, 18985, 18986, 19001, 18999, 19011, 19010, 19009, 19008, 19007, 19006, 18960, 19005, 19003, 19002, 18958, 19000, 18992, 18994, 18989, 18990, 18991, 18988, 19004, 18984, 18983, 18982, 18987, 18962, 18963, 18964, 18965, 18966, 18967, 18968, 18969, 18970, 18971, 18972, 18973, 18974, 18975, 18976, 18977, 18978, 18979, 18980, 18981, 18993, 18997]"
../geological_similarity/quartzite/HSM5H.jpg,0.0957250595092773,,"[26848, 16538, 27733, 19981, 18439, 15448, 27300, 27504, 16093, 25673, 16616, 18266, 17935, 28482, 15021, 29160, 17091, 15397, 19298, 25887, 15019, 15386, 16269, 17604, 26187, 15748, 19274, 28544, 2611, 1065, 18484, 19990, 19989, 16658, 1978, 26928, 1440, 17775, 27745, 25864, 16024, 26367, 4119, 16402, 1624, 29092, 19472, 26669, 18766, 17694]"
../geological_similarity/gneiss/RQWHB.jpg,0.0946459770202636,,"[25793, 6112, 9346, 5708, 9252, 5719, 9255, 13345, 17795, 5714, 27717, 9262, 27713, 9289, 9263, 9269, 27703, 13319, 5698, 5701, 17812, 9268, 27705, 5710, 27693, 5695, 13328, 27694, 5680, 5681, 27662, 27663, 17838, 27667, 17837, 9281, 2430, 5684, 27674, 27675, 5686, 27680, 27681, 27683, 27685, 5689, 5690, 5693, 9286, 5703]"
../geological_similarity/quartzite/VSGIJ.jpg,0.0963931083679199,,"[16842, 16692, 3189, 15606, 15019, 15021, 28852, 16093, 1440, 26149, 26969, 15995, 26743, 15448, 16538, 19705, 26076, 25673, 19450, 25887, 25267, 28333, 15444, 17705, 25822, 1736, 18766, 29948, 19274, 15397, 18484, 19142, 27264, 16658, 29160, 18369, 19298, 17775, 19078, 16616, 17091, 1624, 15176, 15338, 17353, 1065, 19074, 16221, 27718, 19174]"
../geological_similarity/gneiss/N2XWS.jpg,0.098682165145874,,"[9346, 11482, 23338, 25793, 3401, 5830, 14516, 14781, 25754, 10094, 3707, 9121, 9066, 9158, 25915, 9117, 9189, 9186, 25904, 9184, 9179, 9176, 9175, 9171, 9170, 9168, 25877, 9116, 25824, 9113, 3701, 9071, 9079, 9082, 9085, 9089, 9090, 9091, 9114, 9094, 25814, 25815, 9099, 9100, 9101, 9166, 9111, 9112, 9095, 3703]"
../geological_similarity/andesite/PEGIO.jpg,0.0965609550476074,,"[17224, 17242, 17241, 17240, 17239, 17237, 17236, 17235, 17233, 17232, 17230, 17229, 17228, 17227, 17226, 17225, 17277, 17191, 17192, 17189, 17190, 17185, 17246, 17247, 17248, 17249, 17223, 17275, 17274, 17273, 17272, 17271, 17270, 17269, 17268, 17267, 17193, 17266, 17264, 17263, 17262, 17261, 17259, 17258, 17256, 17255, 17253, 17251, 17265, 17182]"
../geological_similarity/marble/JTPSE.jpg,0.0957410335540771,,"[10115, 13068, 11307, 10976, 11906, 13699, 13703, 14423, 13711, 11359, 11243, 12124, 12379, 13760, 14774, 10706, 14733, 12900, 11810, 12897, 11414, 10361, 12963, 13503, 13233, 13231, 10317, 13194, 13187, 10057, 12996, 10002, 10384, 11426, 10594, 11991, 13749, 11972, 13721, 13655, 11434, 13646, 12910, 11881, 10432, 13551, 13805, 11625, 12841, 11722]"
../geological_similarity/andesite/LYRS2.jpg,0.0966970920562744,,"[20007, 20006, 19979, 20023, 20021, 20034, 20033, 20032, 20031, 20030, 20029, 20028, 20027, 20026, 20025, 20024, 19977, 20022, 20012, 20010, 20014, 20011, 20005, 20004, 20003, 20002, 20008, 19981, 19982, 19983, 19984, 19985, 19986, 19987, 19988, 19989, 20015, 19990, 19992, 19993, 19994, 19995, 19996, 19997, 19998, 19999, 20000, 20001, 19991, 20013]"
../geological_similarity/rhyolite/XY5WG.jpg,0.0971348285675048,,"[25113, 12221, 26475, 13080, 12808, 12640, 27259, 12672, 12685, 12686, 27318, 12717, 12736, 27350, 27355, 27366, 12754, 27372, 12759, 2614, 27417, 12471, 27664, 12634, 12629, 12597, 13045, 12846, 27071, 12484, 2923, 12503, 27110, 12516, 27118, 27121, 27123, 12521, 27130, 12532, 12542, 27158, 12563, 27169, 27191, 12585, 27193, 27200, 12611, 13060]"
../geological_similarity/rhyolite/E8AZJ.jpg,0.1004447937011718,,"[16538, 15444, 16623, 29160, 15448, 544, 16616, 19989, 18719, 523, 3239, 501, 3232, 18766, 25249, 469, 25267, 755, 19905, 19034, 3033, 19059, 562, 2271, 3297, 583, 15540, 16849, 16842, 26848, 26800, 18536, 654, 651, 15338, 15340, 25543, 26743, 16676, 18620, 15386, 3315, 15397, 29092, 16658, 8673, 26669, 3307, 16692, 26187]"
../geological_similarity/quartzite/QOIA1.jpg,0.095797061920166,,"[16842, 16692, 27402, 15606, 15019, 28852, 26969, 16093, 25673, 26149, 1440, 16658, 15444, 26076, 15448, 19174, 19705, 19450, 25887, 16538, 19298, 15995, 15021, 16221, 27733, 17353, 25822, 19274, 15397, 27264, 18484, 25849, 16493, 29160, 17775, 26743, 25267, 27718, 19078, 15176, 16616, 17091, 28333, 1624, 1065, 15338, 19074, 1736, 18369, 29948]"
../geological_similarity/andesite/3OMB6.jpg,0.0978021621704101,,"[10613, 20668, 20006, 19980, 20007, 20023, 20021, 20034, 20033, 20032, 20031, 20030, 20029, 20028, 20027, 20026, 20025, 20024, 19978, 20022, 20012, 20010, 20014, 20005, 20004, 20002, 20011, 20008, 19982, 19983, 19984, 19985, 19986, 19987, 19988, 19989, 19990, 19991, 19992, 19993, 19994, 19995, 19996, 19997, 19998, 19999, 20000, 20001, 20003, 20015]"
../geological_similarity/gneiss/UP0RI.jpg,0.0952198505401611,,"[6580, 14093, 26232, 25042, 7999, 9281, 26735, 6425, 26770, 25535, 29045, 5609, 5580, 10171, 10638, 5176, 10727, 12808, 9151, 10960, 27366, 29433, 9026, 23709, 11863, 6258, 9346, 13522, 27130, 14708, 27121, 6634, 29471, 28791, 29467, 28125, 5043, 25795, 25793, 28259, 11935, 13085, 6079, 9165, 8784, 28526, 29065, 7331, 5880, 8239]"
../geological_similarity/andesite/GKHED.jpg,0.096714973449707,,"[3232, 18870, 3680, 19890, 1065, 18158, 17694, 18072, 25838, 18070, 3239, 17699, 15606, 18766, 25249, 1440, 18354, 19089, 26149, 15753, 3189, 16849, 26476, 15340, 26185, 25822, 19864, 27745, 4747, 18719, 15448, 19034, 26019, 15444, 28333, 353, 17091, 27300, 4034, 19705, 18953, 16493, 19905, 15338, 16054, 2090, 26187, 26800, 25267, 27509]"
../geological_similarity/marble/Q7GHO.jpg,0.0945830345153808,,"[10115, 13045, 11307, 10706, 13760, 10976, 10973, 10594, 14065, 14772, 11269, 13068, 11359, 12408, 12548, 12379, 11077, 10265, 14037, 10384, 14774, 11089, 12652, 14733, 11906, 12996, 13016, 13194, 13231, 12124, 13703, 10528, 10602, 13211, 14423, 10109, 11243, 12739, 12072, 13233, 14611, 11426, 10898, 12910, 10317, 10123, 12252, 14677, 13711, 11159]"
../geological_similarity/schist/7Q6KQ.jpg,0.0958819389343261,,"[12401, 13080, 14218, 14882, 5372, 5385, 5382, 14330, 26985, 26815, 5176, 26702, 5043, 26735, 14277, 11935, 29467, 24403, 29471, 11943, 26770, 11970, 5356, 26821, 28971, 26998, 5486, 12201, 26965, 9471, 9474, 13719, 23709, 27130, 5609, 5606, 12247, 12199, 27121, 5580, 13737, 9636, 14297, 12221, 12212, 29555, 5500, 5308, 27118, 26943]"
../geological_similarity/marble/IHR0X.jpg,0.0981001853942871,,"[11750, 13045, 10209, 11830, 14061, 11824, 13008, 11817, 10193, 14579, 13016, 11673, 10161, 13090, 10938, 13095, 11762, 13092, 14284, 14044, 13081, 13068, 11808, 10955, 14611, 10111, 10115, 13233, 13231, 13211, 13207, 11704, 10050, 14605, 13194, 13187, 10128, 13181, 10062, 11715, 11717, 11718, 13147, 10973, 11722, 14289, 10967, 10962, 13172, 10031]"
../geological_similarity/quartzite/STPZD.jpg,0.0971980094909668,,"[9033, 27985, 8459, 25310, 25754, 8841, 27958, 5311, 25283, 5521, 25793, 10949, 14945, 14243, 3401, 14781, 25946, 5580, 10754, 8992, 10794, 14831, 10637, 14277, 5211, 14558, 29576, 14285, 14301, 28325, 24556, 10352, 4634, 7246, 9154, 28259, 28028, 24813, 12255, 14488, 10469, 14496, 6690, 25006, 14508, 6683, 14516, 14537, 28247, 11908]"
../geological_similarity/marble/G0OPD.jpg,0.0938899517059326,,"[11540, 11269, 14857, 12548, 14065, 10489, 11954, 12879, 11045, 12549, 12984, 10240, 10683, 10230, 11598, 11939, 12317, 12159, 13900, 11910, 14730, 11797, 14365, 11522, 13651, 10445, 13936, 10474, 12747, 11634, 12996, 13343, 10497, 12206, 13781, 10512, 14163, 13997, 11841, 10485, 11902, 12327, 11656, 12740, 10883, 13213, 11653, 13305, 12145, 14940]"
../geological_similarity/quartzite/XALGX.jpg,0.0981559753417968,,"[9514, 6936, 13344, 25526, 9155, 28791, 10324, 15606, 7413, 24024, 7972, 22809, 11336, 16093, 1440, 25752, 2611, 5609, 21436, 16616, 25754, 27958, 29576, 5943, 9151, 26397, 28526, 25042, 5561, 26415, 7929, 26076, 14861, 27402, 2271, 22911, 28544, 8392, 13323, 29160, 28006, 7454, 22886, 27718, 14831, 5580, 28514, 5948, 24349, 12556]"
../geological_similarity/rhyolite/JIPHR.jpg,0.0960588455200195,,"[29604, 5356, 6799, 14057, 14049, 12372, 10609, 14093, 14024, 10600, 28334, 10590, 12401, 3401, 23380, 5373, 14014, 14015, 5372, 20952, 5368, 12390, 12389, 14059, 12364, 5345, 28398, 28375, 12343, 6825, 6824, 14085, 21000, 12348, 26557, 6816, 12350, 12351, 5338, 5339, 5340, 10621, 14069, 12358, 12359, 24694, 23338, 14064, 24680, 9340]"
../geological_similarity/quartzite/BDPAR.jpg,0.0992271900177002,,"[29092, 16093, 16658, 16842, 21941, 19174, 4747, 25838, 17707, 21230, 18369, 26076, 19078, 19450, 3239, 16493, 19074, 1065, 25267, 3189, 18362, 25887, 15995, 27264, 3842, 27745, 15905, 18072, 15397, 19705, 19392, 26969, 19142, 27733, 17737, 21666, 22748, 2271, 27509, 26979, 26111, 22911, 16616, 17694, 17091, 26669, 19413, 21861, 16692, 15448]"
../geological_similarity/schist/EUHQH.jpg,0.0977509021759033,,"[17233, 17228, 17229, 17230, 7205, 7206, 7208, 7209, 7210, 22040, 12402, 7213, 17232, 7172, 12399, 7247, 22000, 7249, 21996, 7251, 7243, 7253, 7201, 17226, 22060, 7197, 7217, 17219, 22074, 7176, 7177, 7179, 7180, 17221, 7183, 17223, 7242, 7185, 7187, 7188, 7189, 7190, 7191, 7192, 17224, 17225, 7195, 7196, 7186, 7250]"
../geological_similarity/andesite/PSM22.jpg,0.0956971645355224,,"[13775, 28259, 26232, 25626, 14708, 6525, 7929, 29658, 26197, 10727, 9471, 11070, 29824, 7039, 25766, 7027, 6690, 25793, 25795, 12323, 27366, 5176, 7191, 7906, 5723, 13200, 5043, 13957, 26318, 8762, 25535, 6425, 5812, 6432, 9335, 14328, 27071, 5795, 25555, 25558, 9352, 28208, 14093, 7852, 6466, 13522, 8677, 6859, 9346, 12324]"
