testing_image,time_taken,indices_list,output_indices
/Users/abhishekvaidyanathan/Downloads/geological_similarity/quartzite/DCHOS.jpg,0.05289292335510254,,"[15164, 16524, 17426, 19223, 18636, 19535, 16833, 16814, 17391, 15923, 19453, 18803, 17330, 18883, 17678, 19522, 19719, 18428, 19976, 15841, 17623, 17224, 18178, 15048, 17034, 19239, 18229, 16696, 19523, 15608, 17076, 18950, 15014, 16410, 15080, 17648, 16914, 18230, 16850, 16896, 16882, 15743, 18687, 16838, 18665, 19994, 16481, 19237, 17553, 19433]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/marble/3WBP6.jpg,0.05225801467895508,,"[11815, 10586, 13780, 11600, 10407, 14068, 11063, 13269, 13473, 10084, 10090, 11875, 11955, 12901, 10182, 13058, 10103, 10687, 10225, 10798, 13436, 10059, 14767, 11641, 13756, 11350, 11234, 14905, 11068, 11988, 14855, 11742, 13338, 13357, 13724, 13025, 12750, 11487, 10953, 14103, 13334, 12513, 11828, 10540, 12832, 12864, 13757, 14451, 10349, 13425]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/schist/4WITK.jpg,0.05210280418395996,,"[25658, 9354, 9532, 29877, 7802, 6655, 5277, 7428, 7053, 6800, 8472, 8708, 7790, 5034, 6426, 9395, 7310, 28570, 7104, 6885, 27592, 9082, 28058, 8182, 6982, 6841, 29622, 5443, 7214, 26214, 8874, 28938, 7118, 6182, 28631, 5185, 6417, 25613, 6605, 7093, 28846, 5067, 25363, 25495, 7873, 29036, 28914, 26138, 7553, 25342]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/schist/CM3SF.jpg,0.0525813102722168,,"[25746, 28722, 29161, 25165, 29479, 6330, 7576, 4078, 29783, 29643, 26545, 8294, 8260, 26459, 26073, 9828, 28218, 6961, 25360, 7249, 29714, 27890, 29610, 6253, 5537, 26171, 7614, 9355, 26419, 25622, 29591, 26533, 25700, 25709, 7400, 27134, 7840, 9202, 26738, 27503, 28420, 28604, 25854, 7807, 29809, 9671, 26805, 5006, 7321, 7147]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/andesite/CTYZM.jpg,0.0515899658203125,,"[3936, 3090, 1825, 19663, 1104, 2236, 2146, 3952, 1141, 2329, 4588, 3750, 3920, 2755, 1227, 19410, 2357, 1739, 17843, 4743, 2359, 4465, 3672, 362, 3760, 2288, 2828, 270, 1588, 3638, 2203, 2849, 408, 1862, 4695, 16478, 2529, 287, 15691, 2669, 386, 19892, 2186, 3624, 3171, 2943, 851, 18459, 3587, 4286]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/marble/94WJ8.jpg,0.052104949951171875,,"[11305, 10614, 13310, 13451, 13595, 13522, 14950, 14114, 13313, 10743, 12511, 10431, 14134, 11836, 13726, 11082, 13833, 10021, 13507, 14633, 14214, 13358, 14067, 11775, 11120, 13804, 14988, 12170, 10899, 14481, 14851, 10747, 13928, 13029, 10194, 13239, 11579, 11921, 13534, 11295, 13034, 14507, 10386, 12265, 14409, 10136, 14924, 12651, 12445, 12689]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/quartzite/5N0EW.jpg,0.05243396759033203,,"[15747, 19440, 17045, 17852, 17145, 19304, 19758, 18515, 18026, 17839, 15006, 17381, 16776, 16338, 16561, 15224, 16465, 19371, 17144, 18583, 19680, 16105, 18032, 15886, 19119, 19773, 16158, 19824, 17913, 17263, 17955, 17825, 18810, 15247, 19548, 15846, 15282, 17999, 15848, 17583, 16022, 16565, 15984, 16151, 19432, 16368, 14999, 19448, 19503, 19475]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/gneiss/SKDTL.jpg,0.0527191162109375,,"[8944, 9856, 6480, 5935, 9787, 8931, 5393, 8302, 6072, 6807, 7158, 7901, 6102, 7259, 9313, 8800, 6873, 7393, 26015, 6670, 9564, 6018, 9114, 8990, 9903, 9620, 7237, 8530, 5169, 9990, 9137, 6868, 5934, 9176, 6889, 5883, 5684, 8529, 7170, 7255, 8531, 8869, 6307, 6443, 7873, 7131, 6819, 9548, 7363, 28065]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/andesite/RETXJ.jpg,0.05249524116516113,,"[19338, 4626, 16084, 19605, 18669, 15680, 3768, 19562, 16755, 457, 685, 17992, 1095, 888, 3513, 3358, 2201, 1491, 3428, 18321, 19670, 17167, 2431, 3577, 15993, 18290, 94, 17073, 3651, 2604, 3233, 19807, 3178, 271, 2117, 2429, 1343, 2525, 722, 17987, 1414, 1934, 17301, 914, 18134, 1000, 1154, 2198, 3397, 17371]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/marble/76MEJ.jpg,0.05365610122680664,,"[11741, 12743, 12910, 14677, 13503, 11173, 11028, 13298, 10002, 10299, 10706, 13027, 10813, 10700, 10418, 12570, 13721, 14110, 10872, 10193, 13186, 12897, 12646, 13253, 11212, 11523, 10432, 11696, 10057, 13343, 11013, 10838, 13703, 12900, 12889, 14010, 12266, 13651, 10634, 12628, 14494, 14764, 12010, 12233, 11718, 12622, 13160, 14502, 14625, 14423]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/andesite/90EYL.jpg,0.05301403999328613,,"[621, 298, 2735, 4939, 2685, 1696, 3026, 382, 3334, 17508, 1240, 17154, 4993, 3769, 1633, 3959, 3397, 4581, 1450, 3857, 23, 783, 1066, 1740, 4563, 4090, 1792, 4354, 4584, 465, 552, 4003, 4819, 3592, 18065, 1503, 1761, 3190, 2812, 1730, 4831, 4722, 2086, 4412, 2386, 18823, 16877, 1870, 1181, 3830]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/rhyolite/NN9S5.jpg,0.05338311195373535,,"[23356, 341, 29685, 9368, 21582, 2670, 22097, 955, 8144, 29911, 10011, 5159, 8285, 26099, 6899, 26584, 13345, 13416, 7587, 26792, 8879, 3086, 20846, 4578, 28888, 13097, 22025, 781, 4063, 25410, 196, 3918, 7820, 5364, 9925, 23918, 11608, 13771, 28348, 1831, 24301, 7915, 118, 26220, 28647, 11395, 7147, 29742, 20761, 11113]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/marble/F28KQ.jpg,0.053952932357788086,,"[12067, 13103, 12163, 14462, 11614, 13403, 12598, 11542, 11333, 14518, 13238, 14738, 11160, 14435, 13944, 11016, 12620, 13984, 13843, 14204, 12120, 14648, 10753, 12920, 12474, 10027, 13914, 12421, 11277, 13117, 12860, 12207, 13413, 11152, 13156, 10517, 11626, 10770, 13682, 13700, 14372, 10192, 12065, 12850, 14578, 10255, 12119, 14915, 14732, 13243]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/schist/SUK5N.jpg,0.05283689498901367,,"[28843, 6532, 26443, 9566, 7820, 27305, 6191, 7543, 5806, 27401, 25676, 28782, 6899, 7998, 8730, 26584, 5342, 5422, 28348, 5364, 29890, 9368, 5231, 26878, 8847, 29570, 5924, 1831, 7854, 29348, 9768, 27178, 29136, 9245, 29742, 29685, 6474, 29479, 5960, 6008, 5682, 5193, 9133, 7844, 6559, 28647, 27714, 7994, 9815, 27240]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/andesite/SD5XB.jpg,0.05396604537963867,,"[17633, 4771, 1697, 4381, 17969, 925, 17528, 3523, 3503, 3571, 2230, 2951, 3570, 18549, 3633, 17593, 4196, 15817, 300, 4388, 2525, 1442, 133, 4779, 15678, 2184, 3609, 4168, 3935, 4467, 1985, 3915, 330, 18054, 4908, 2472, 2650, 4043, 3057, 4659, 2235, 1159, 2950, 343, 3994, 1137, 2419, 4522, 1393, 3761]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/andesite/MIA2D.jpg,0.05323004722595215,,"[1141, 4858, 16162, 3894, 15226, 270, 287, 4498, 3361, 1310, 2754, 386, 3174, 721, 3090, 2329, 921, 2886, 3672, 19663, 4695, 1737, 3641, 1239, 2529, 13, 618, 3750, 4743, 4290, 1411, 18823, 1307, 15477, 18103, 4965, 3523, 1482, 1604, 4840, 1189, 1225, 851, 15691, 2478, 884, 18980, 3044, 4505, 1227]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/andesite/KXGQP.jpg,0.05256509780883789,,"[2869, 8160, 8141, 6021, 5117, 7587, 28599, 28786, 28830, 9717, 8703, 25429, 28756, 25117, 142, 8228, 9382, 25368, 7614, 6421, 25791, 28001, 29967, 27904, 10191, 28421, 6040, 26760, 6505, 26689, 9040, 25448, 5594, 4702, 8577, 6410, 11395, 7478, 7249, 5047, 6075, 5808, 8294, 25165, 9889, 25844, 26428, 25614, 27178, 9219]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/quartzite/SNJ8U.jpg,0.05297684669494629,,"[15225, 19005, 15874, 17897, 17232, 2942, 19118, 15565, 18140, 16419, 15294, 17534, 15256, 16413, 15268, 16977, 19329, 18000, 18465, 15234, 15877, 19619, 16475, 15752, 19191, 19876, 15769, 16885, 17612, 16119, 18920, 17492, 16245, 557, 2315, 19239, 16474, 17810, 18400, 16786, 15327, 19784, 18581, 18120, 17200, 1430, 19057, 18774, 16145, 20]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/rhyolite/71DA2.jpg,0.05198526382446289,,"[20006, 3015, 20997, 243, 1857, 1794, 3744, 848, 2997, 4336, 902, 26610, 4394, 1712, 3330, 1976, 4322, 3670, 3208, 2199, 3356, 204, 3115, 3630, 4448, 724, 4420, 28942, 2050, 2628, 1073, 2684, 1823, 4298, 28, 17504, 3782, 4408, 992, 26272, 1146, 3650, 1027, 4242, 2402, 4457, 3553, 27765, 1797, 3617]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/gneiss/N8RSU.jpg,0.05230212211608887,,"[8198, 5542, 9722, 5705, 8862, 8651, 6211, 7499, 9123, 6831, 7434, 6834, 8420, 9245, 7493, 6319, 5064, 5484, 7290, 8978, 7253, 6191, 28451, 9394, 6265, 9686, 6851, 6733, 7543, 8580, 7140, 9342, 9846, 9396, 27575, 9748, 6128, 9611, 7414, 7098, 5103, 8809, 5851, 8316, 9657, 9566, 8961, 8144, 5765, 7041]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/quartzite/0QWCD.jpg,0.052229881286621094,,"[15077, 15055, 16120, 17330, 2744, 16322, 17150, 17151, 19884, 3040, 17233, 18951, 15048, 18442, 18497, 17553, 15922, 16637, 1582, 2669, 18429, 19459, 17624, 19202, 15098, 17495, 18055, 18754, 17732, 15164, 15764, 15678, 16882, 17076, 1433, 18827, 15737, 17857, 16321, 18952, 18230, 19097, 17088, 15478, 3122, 17077, 16526, 18177, 17426, 15263]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/andesite/HIGW8.jpg,0.053108930587768555,,"[2436, 4771, 1792, 15513, 4467, 38, 4681, 2951, 2386, 1697, 20784, 17593, 3503, 184, 15296, 2525, 1869, 18, 4388, 1983, 3066, 1442, 398, 23, 2119, 3246, 15502, 2163, 3504, 2409, 4068, 873, 3318, 2211, 4621, 17633, 89, 974, 3579, 17528, 3406, 3028, 1054, 4870, 3190, 4777, 871, 3871, 3743, 1021]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/quartzite/HSM5H.jpg,0.05225968360900879,,"[19413, 15276, 16681, 19701, 17455, 17441, 15032, 19866, 15175, 15005, 19593, 15019, 16218, 15192, 16105, 15970, 18680, 17737, 16538, 15210, 15953, 18387, 16158, 16493, 15731, 19961, 15045, 17848, 16221, 1624, 18536, 16750, 18075, 17685, 17955, 15209, 15905, 18654, 16642, 18484, 15523, 19509, 18072, 17308, 18579, 17263, 15757, 18162, 19574, 18032]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/gneiss/RQWHB.jpg,0.05188608169555664,,"[9639, 5502, 7918, 7966, 8253, 8005, 9968, 5755, 8870, 9171, 7646, 5800, 5493, 6383, 9758, 9336, 8138, 9298, 8994, 8112, 9952, 7219, 6819, 9056, 7895, 8231, 7275, 5724, 28930, 8052, 6145, 7754, 9209, 9434, 9000, 6005, 29019, 5913, 7636, 9418, 9887, 7806, 7623, 5470, 6217, 8508, 5234, 8899, 8829, 8623]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/quartzite/VSGIJ.jpg,0.056693077087402344,,"[15032, 15019, 16681, 16590, 16105, 18369, 19548, 18121, 18032, 15192, 18484, 17955, 17854, 16115, 18810, 19594, 18536, 17285, 18911, 19413, 15904, 18676, 17737, 19501, 18781, 19295, 18037, 17447, 19371, 17679, 15176, 17694, 18579, 16440, 15815, 15886, 19593, 19298, 19256, 19418, 18839, 16758, 15350, 19143, 16493, 16540, 19463, 19714, 19762, 16746]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/gneiss/N2XWS.jpg,0.05171084403991699,,"[8138, 8508, 8525, 7859, 8048, 8178, 7137, 8253, 7142, 7800, 7008, 9974, 9834, 9056, 7635, 9681, 9887, 9801, 5470, 9658, 7646, 5746, 7917, 5517, 5903, 8415, 6250, 8365, 5369, 7895, 9016, 7636, 6012, 8005, 7517, 6370, 5784, 6422, 9434, 9952, 8004, 5234, 9189, 8720, 7294, 9750, 9926, 6819, 9749, 9979]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/andesite/PEGIO.jpg,0.05181694030761719,,"[3624, 1449, 2650, 17726, 3378, 4168, 1456, 4256, 2525, 3609, 3777, 1220, 2697, 18308, 2117, 2429, 19338, 2861, 4654, 1342, 4926, 16084, 1412, 3799, 2956, 1946, 4888, 1189, 2260, 1020, 271, 15993, 513, 3641, 2733, 19562, 2383, 18171, 3577, 4858, 2529, 739, 2254, 1106, 19790, 4059, 2881, 2269, 4863, 4157]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/marble/JTPSE.jpg,0.05154085159301758,,"[13021, 10938, 12841, 11647, 13553, 14200, 13655, 14733, 10700, 14791, 12229, 11426, 13016, 13977, 12566, 12941, 12198, 12635, 13711, 10954, 13186, 12459, 10296, 12080, 12900, 10200, 12963, 14467, 11580, 11526, 13133, 11369, 10201, 12793, 10838, 13987, 11159, 11824, 12583, 11811, 10601, 14479, 14896, 13627, 11267, 14860, 10706, 12638, 12494, 10299]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/andesite/LYRS2.jpg,0.05164909362792969,,"[50, 3023, 2003, 3316, 1467, 4316, 25780, 18113, 436, 3005, 18347, 15226, 219, 320, 2897, 4782, 27320, 29252, 7530, 1014, 1482, 215, 1377, 4824, 28925, 28555, 26238, 3420, 2533, 3925, 3959, 26579, 25814, 5757, 27979, 18103, 25222, 764, 26504, 18466, 26478, 25677, 8667, 25739, 29955, 7206, 29406, 6691, 15869, 9196]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/rhyolite/XY5WG.jpg,0.054860830307006836,,"[2702, 1781, 25919, 9390, 2301, 25264, 20264, 7321, 3549, 29207, 701, 28054, 29393, 30, 7305, 29578, 4708, 26091, 28131, 29507, 1301, 27551, 22272, 20340, 22089, 6124, 29964, 8900, 28144, 24874, 5158, 9538, 23657, 26572, 28940, 21977, 7707, 27443, 24448, 672, 26291, 29895, 26411, 25601, 24196, 23705, 9275, 29482, 7252, 27066]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/rhyolite/E8AZJ.jpg,0.051892995834350586,,"[24070, 8906, 6209, 5223, 7315, 24388, 7266, 9570, 6291, 20132, 9022, 6007, 8168, 7221, 23646, 559, 6694, 9512, 21939, 23485, 23724, 23684, 21993, 6071, 6771, 23185, 5608, 29967, 9545, 22238, 6415, 6822, 23831, 20319, 3545, 9535, 976, 28252, 6137, 8326, 6521, 24728, 21041, 20200, 21612, 4901, 7251, 2914, 47, 23820]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/quartzite/QOIA1.jpg,0.0539860725402832,,"[16096, 19677, 15350, 17967, 17285, 17059, 19828, 19777, 16094, 18911, 16680, 17170, 18369, 15904, 15030, 18645, 19238, 17353, 19497, 17259, 17539, 16862, 16711, 18304, 17705, 15974, 17398, 15849, 18891, 16370, 17794, 15397, 18957, 19183, 18719, 18959, 16820, 15196, 15606, 17403, 15338, 16676, 17584, 17550, 17957, 15762, 16155, 18484, 17443, 18766]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/andesite/3OMB6.jpg,0.053466796875,,"[928, 4597, 3343, 3523, 4696, 4021, 525, 17585, 436, 17504, 38, 15777, 1644, 1593, 3455, 3553, 2, 2003, 15086, 4003, 3959, 4068, 1782, 4384, 15915, 4328, 235, 493, 359, 2393, 1750, 219, 3495, 4495, 3265, 2129, 3943, 17154, 757, 591, 4467, 2914, 4911, 3023, 1307, 263, 2574, 2308, 3969, 2419]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/gneiss/UP0RI.jpg,0.05240893363952637,,"[9244, 9699, 5514, 26511, 29281, 7353, 5185, 29276, 8645, 7456, 8844, 25363, 29818, 29939, 6433, 29992, 8900, 5105, 7526, 26892, 8606, 8551, 5034, 28752, 27900, 7537, 8275, 28576, 7510, 28382, 27278, 9445, 28564, 6426, 8548, 6244, 28938, 25538, 8161, 7310, 29676, 28605, 7595, 8086, 6841, 6056, 5929, 6885, 6719, 25334]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/andesite/GKHED.jpg,0.05374312400817871,,"[17199, 19945, 18953, 17015, 15005, 17665, 19228, 16323, 17441, 19930, 18387, 17861, 19374, 17042, 16185, 19950, 14999, 15523, 18666, 3999, 16210, 18901, 18792, 18217, 18854, 15133, 15744, 17529, 19680, 17913, 15852, 17444, 17523, 18442, 18032, 18542, 18622, 18090, 17147, 2256, 2603, 19888, 16242, 17292, 15919, 17177, 16550, 17233, 18690, 18119]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/marble/Q7GHO.jpg,0.05411791801452637,,"[13711, 14733, 13977, 10938, 13016, 13133, 14467, 10569, 13987, 11526, 14791, 14611, 10528, 11159, 10735, 13021, 10317, 12080, 12229, 10700, 12941, 10296, 12566, 14200, 11369, 10838, 12494, 10200, 11824, 10706, 11647, 11044, 14399, 11796, 13186, 12963, 10647, 12841, 13860, 11426, 12636, 13553, 14554, 10302, 11010, 12198, 13655, 12793, 13974, 10201]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/schist/7Q6KQ.jpg,0.055010080337524414,,"[6216, 25592, 25241, 25701, 6594, 28960, 28505, 26188, 5952, 28761, 9164, 25510, 5400, 8183, 25963, 6791, 26700, 26515, 8195, 9376, 9810, 9515, 9054, 28753, 29756, 26095, 29234, 5347, 3927, 8697, 4207, 28993, 27527, 26124, 26451, 29305, 7066, 1899, 27232, 9895, 6928, 26537, 27014, 25172, 28108, 28457, 29531, 25595, 5959, 5475]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/marble/IHR0X.jpg,0.0547337532043457,,"[12586, 12999, 13932, 13387, 13819, 14741, 14976, 12655, 14753, 14124, 13591, 14545, 13400, 14195, 14866, 13816, 12852, 11362, 14744, 11171, 13788, 14249, 10699, 14587, 14838, 11988, 13269, 12827, 13550, 10288, 12691, 14323, 13337, 10968, 13535, 10177, 14710, 12728, 10537, 14174, 12122, 12825, 12925, 10327, 12991, 13159, 10284, 13107, 10280, 12195]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/quartzite/STPZD.jpg,0.06879806518554688,,"[19028, 16453, 19214, 16445, 19027, 16364, 17442, 16314, 16044, 18644, 18560, 15322, 15119, 18185, 16901, 17545, 16102, 19234, 16828, 17816, 15224, 18149, 19021, 18623, 16408, 15506, 16776, 15146, 15212, 17911, 19944, 18125, 15733, 17721, 15372, 19022, 16011, 16920, 17235, 18602, 19322, 17932, 16168, 18697, 17379, 19647, 19519, 17751, 18396, 15950]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/marble/G0OPD.jpg,0.056740760803222656,,"[12104, 14734, 12773, 12313, 14403, 12395, 10162, 13898, 10426, 14236, 10117, 10676, 12227, 10394, 11022, 22244, 14288, 11747, 12291, 11798, 14850, 14635, 12077, 14880, 14422, 23903, 12373, 20691, 11266, 13717, 11025, 10214, 14408, 11712, 12969, 11408, 10030, 14251, 14658, 13341, 13013, 14483, 12580, 12665, 11285, 14510, 10839, 11325, 13324, 11636]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/quartzite/XALGX.jpg,0.05470776557922363,,"[17330, 15164, 16524, 16737, 19342, 18827, 18723, 18429, 19223, 18169, 17648, 19453, 15764, 16128, 17123, 19535, 19627, 18409, 15029, 17589, 17034, 17224, 19799, 15184, 16882, 18738, 15014, 17661, 16795, 17495, 17624, 17864, 18684, 18180, 16833, 17345, 19522, 19451, 15750, 18836, 16031, 15072, 18746, 18229, 16104, 19894, 19620, 15483, 17621, 15608]"
