testing_image,time_taken,indices_list
/Users/abhishekvaidyanathan/Downloads/geological_similarity/marble/TXSB9.jpg,0.11909818649291992,"[14882, 11810, 12739, 12482, 13703, 14171, 13160, 14677, 10621, 14774, 10672, 11173, 12841, 13587, 12180, 12328, 14423, 13737, 11243, 12252, 12779, 14830, 10694, 13045, 13298, 10057, 14609, 14485, 11021, 13027, 11796, 12628, 14186, 12839, 14928, 10249, 11049, 14206, 14359, 11722, 13760, 10062, 12622, 13781, 11741, 11080, 11910, 12566, 12570, 12558]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/schist/AWL0X.jpg,0.11581897735595703,"[7855, 29074, 29073, 9241, 6229, 12323, 29065, 12324, 6825, 6824, 10603, 24813, 29056, 7385, 29045, 26204, 5216, 9232, 28006, 29037, 14945, 5211, 27985, 21436, 14914, 26174, 14955, 9870, 29143, 18668, 12255, 8666, 10647, 24887, 12274, 10638, 26998, 10637, 27958, 23168, 13737, 9885, 27962, 9886, 10627, 13734, 26172, 14913, 29108, 12249]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/rhyolite/X2D90.jpg,0.1039588451385498,"[23713, 26335, 6225, 5059, 8461, 20554, 24215, 21226, 24213, 24074, 11650, 6892, 6815, 22063, 10493, 13457, 10276, 23363, 13222, 13184, 13945, 11749, 14840, 13948, 13421, 14830, 12473, 13020, 10013, 9661, 12882, 12934, 12875, 10312, 11400, 24496, 10309, 13303, 5894, 23359, 12370, 13752, 14213, 13485, 13363, 13995, 14707, 11114, 10756, 11599]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/marble/8N61F.jpg,0.1056969165802002,"[12020, 12086, 12082, 12076, 12065, 1389, 12047, 12046, 12045, 12039, 12027, 12026, 12024, 12232, 12018, 1283, 11859, 11854, 8064, 11836, 11873, 11832, 12112, 12119, 12120, 3556, 12005, 12222, 12215, 12207, 12205, 12189, 12176, 12174, 12172, 12171, 11877, 12163, 1443, 12157, 12153, 12149, 12139, 12137, 12132, 12131, 12129, 12127, 12162, 11844]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/andesite/PYV33.jpg,0.10417699813842773,"[20007, 20006, 19979, 20023, 20021, 20034, 20033, 20032, 20031, 20030, 20029, 20028, 20027, 20026, 20025, 20024, 19977, 20022, 20012, 20010, 20014, 20011, 20005, 20004, 20003, 20002, 20008, 19981, 19982, 19983, 19984, 19985, 19986, 19987, 19988, 19989, 20015, 19990, 19992, 19993, 19994, 19995, 19996, 19997, 19998, 19999, 20000, 20001, 19991, 20013]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/marble/5OK07.jpg,0.13155007362365723,"[12328, 11755, 11173, 12841, 11540, 10910, 11598, 14265, 14671, 11006, 14947, 11269, 14682, 10249, 11801, 13825, 14677, 13820, 12957, 12159, 14666, 11040, 14485, 12467, 10109, 10602, 11021, 14423, 10936, 13798, 12757, 13222, 14774, 10387, 13298, 14802, 11243, 13027, 11051, 13343, 14730, 14721, 10694, 12336, 13367, 12770, 11910, 14971, 14882, 12996]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/rhyolite/SPTFW.jpg,0.10625481605529785,"[20007, 20006, 19979, 20023, 20021, 20034, 20033, 20032, 20031, 20030, 20029, 20028, 20027, 20026, 20025, 20024, 19977, 20022, 20012, 20010, 20014, 20011, 20005, 20004, 20003, 20002, 20008, 19981, 19982, 19983, 19984, 19985, 19986, 19987, 19988, 19989, 20015, 19990, 19992, 19993, 19994, 19995, 19996, 19997, 19998, 19999, 20000, 20001, 19991, 20013]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/marble/XXNAX.jpg,0.10667896270751953,"[14816, 10600, 13719, 12865, 14666, 12549, 10461, 12492, 13810, 12057, 12130, 14034, 14366, 23310, 14709, 10552, 13184, 14029, 10883, 13222, 11258, 12731, 12629, 12984, 14410, 11313, 13006, 11595, 11027, 10122, 13913, 10242, 12226, 13020, 13022, 13823, 10987, 12814, 10983, 11849, 11397, 14553, 10836, 11155, 12685, 11791, 10719, 13923, 13586, 10442]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/rhyolite/YKSPX.jpg,0.10371923446655273,"[24074, 23359, 14245, 5059, 14221, 24564, 12191, 6815, 13903, 14711, 14695, 12249, 13664, 10509, 14670, 10530, 7194, 5787, 10709, 9089, 1243, 10614, 13314, 11012, 14954, 12547, 23053, 27095, 12216, 4950, 28251, 13211, 10594, 10556, 10550, 13421, 10543, 12174, 13037, 13865, 6225, 11599, 6155, 11991, 13866, 7650, 8092, 8461, 11072, 12739]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/marble/J6YC2.jpg,0.10570597648620605,"[13045, 14674, 13080, 14331, 13737, 11313, 25403, 14393, 10594, 14579, 14602, 12031, 13226, 12199, 13468, 11384, 25431, 14137, 10333, 12955, 13979, 11299, 11040, 14514, 10973, 25662, 12803, 14105, 10955, 13896, 14860, 12401, 11583, 12098, 12258, 12427, 14297, 13894, 12426, 12091, 10257, 26094, 12072, 14605, 10721, 13903, 13316, 13621, 13135, 12255]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/rhyolite/GI7IH.jpg,0.10770988464355469,"[11878, 3664, 22420, 22421, 6232, 24853, 13559, 20478, 11848, 23035, 9558, 11209, 29674, 5624, 13414, 20464, 9032, 21391, 7084, 23587, 7527, 11192, 22419, 24105, 21454, 6655, 14932, 24143, 10118, 20079, 26619, 13546, 3691, 5672, 21473, 14872, 29681, 5262, 8435, 10089, 11888, 10079, 25431, 29718, 24844, 20486, 11123, 14902, 14884, 13565]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/gneiss/MNHV5.jpg,0.10651278495788574,"[13810, 9346, 3401, 28470, 5830, 14516, 11482, 10094, 25793, 25535, 23338, 14781, 25754, 27430, 7961, 19247, 27429, 17274, 27425, 7966, 27413, 27394, 10757, 27406, 19242, 10747, 17327, 17290, 17270, 19245, 27390, 17321, 19240, 7999, 7998, 27368, 7997, 7995, 27374, 27392, 7992, 10723, 7991, 19230, 27386, 7985, 10752, 17297, 27380, 27409]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/rhyolite/RJAU5.jpg,0.10475683212280273,"[11528, 20094, 23800, 14717, 23232, 12518, 7795, 13754, 12204, 20123, 20379, 21134, 24191, 21728, 14816, 25158, 20275, 26374, 23556, 13764, 12472, 29286, 10757, 14693, 27292, 6766, 6954, 23435, 21576, 6903, 9420, 9948, 12275, 14096, 24353, 14106, 23259, 23141, 14641, 24368, 11894, 23969, 7212, 21798, 12317, 10812, 10523, 23785, 10836, 13328]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/gneiss/0NRTE.jpg,0.10562801361083984,"[25793, 9346, 10949, 5723, 7480, 6112, 6079, 14488, 14516, 25535, 11313, 14781, 28259, 25754, 8615, 10094, 10469, 23338, 3401, 5580, 11482, 8784, 13913, 5830, 6690, 29065, 7307, 7275, 26716, 7282, 7278, 26748, 26731, 7276, 7274, 7255, 26702, 15271, 26691, 19680, 7308, 7262, 10191, 26677, 7288, 26675, 26765, 7303, 26710, 11295]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/andesite/2IN4R.jpg,0.10529494285583496,"[2015, 21397, 21523, 2479, 1736, 2894, 28107, 28482, 3841, 353, 22386, 27264, 20554, 21562, 27903, 25822, 26476, 3217, 3754, 27509, 20231, 29323, 25838, 27869, 27556, 1448, 20689, 25849, 4120, 20219, 3082, 26149, 3391, 22573, 24846, 26076, 25864, 1924, 26367, 20343, 22868, 25673, 23996, 23364, 26969, 23562, 26538, 21787, 25463, 1432]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/schist/RDCSD.jpg,0.10647201538085938,"[26397, 28791, 29143, 13522, 10627, 5812, 6466, 25042, 14277, 6690, 29824, 28099, 5043, 10949, 14245, 28072, 10603, 14860, 14202, 10352, 26627, 5795, 25793, 26965, 9409, 26172, 27571, 6634, 9885, 10960, 5486, 7454, 25488, 9870, 27649, 28679, 9346, 14093, 27640, 14094, 14105, 18668, 29179, 5216, 14137, 13200, 9026, 28043, 29751, 12323]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/andesite/42E19.jpg,0.10498213768005371,"[26367, 17775, 27402, 26111, 17353, 18021, 19274, 3189, 28107, 4165, 1564, 27745, 27733, 19298, 26149, 16616, 21666, 15338, 16658, 1065, 1744, 2271, 4747, 19989, 18362, 26669, 26979, 21140, 25838, 15167, 15019, 22748, 29160, 26019, 28482, 15386, 16692, 25822, 18536, 29379, 3842, 29383, 18369, 3239, 15397, 26076, 21230, 29092, 15021, 19450]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/quartzite/C4QJA.jpg,0.10615205764770508,"[3232, 18870, 3680, 19890, 1065, 18158, 17694, 18072, 25838, 18070, 3239, 17699, 15606, 18766, 25249, 1440, 18354, 19089, 26149, 15753, 3189, 16849, 26476, 15340, 26185, 25822, 19864, 27745, 4747, 18719, 15448, 19034, 26019, 15444, 28333, 353, 17091, 27300, 4034, 19705, 18953, 16493, 19905, 15338, 16054, 2090, 26187, 26800, 25267, 27509]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/quartzite/DLE0U.jpg,0.10365009307861328,"[18354, 18021, 15167, 17303, 16402, 15905, 18170, 15606, 19905, 18536, 19074, 16692, 17854, 17122, 16658, 10, 16616, 18070, 17694, 18072, 17699, 17724, 501, 19890, 17767, 19495, 15176, 19298, 19705, 16054, 19450, 15397, 16493, 3037, 19864, 15693, 16290, 16538, 18719, 19142, 17285, 15338, 16221, 17775, 16093, 19413, 16094, 18369, 18766, 2090]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/andesite/7TDZL.jpg,0.10278201103210449,"[17724, 15905, 25849, 18121, 21861, 15448, 15444, 17353, 583, 28544, 25267, 2692, 21666, 4710, 1384, 16842, 25249, 16849, 562, 1039, 2271, 25838, 3315, 18719, 17737, 209, 17719, 15963, 501, 27509, 21941, 18158, 1065, 25887, 29687, 17775, 17705, 19074, 19078, 26476, 1440, 17767, 15397, 19089, 523, 25864, 3307, 18170, 15386, 17285]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/schist/AKFBA.jpg,0.10494279861450195,"[26634, 5015, 9496, 26649, 8408, 16879, 8403, 26639, 6727, 8401, 9503, 6738, 8485, 29312, 8295, 6945, 9546, 6901, 6909, 11803, 26517, 26509, 5024, 5029, 26660, 6688, 26626, 19487, 8480, 26726, 8475, 5083, 17274, 16309, 29389, 6655, 6879, 5067, 11057, 19507, 5055, 6668, 11059, 14540, 29368, 17270, 29364, 5034, 6665, 8283]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/andesite/FIAYK.jpg,0.10436391830444336,"[17233, 17228, 17229, 7205, 7206, 17230, 7208, 7209, 7210, 22040, 7213, 17232, 12402, 7172, 7217, 7247, 22000, 7250, 7249, 21996, 7243, 7253, 7201, 17226, 22060, 17225, 7218, 17219, 7176, 7177, 22074, 7179, 7180, 17221, 7183, 7185, 7242, 7186, 7188, 7189, 7190, 7191, 7192, 17223, 17224, 7195, 7196, 7197, 7187, 7251]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/quartzite/5MJPX.jpg,0.10390114784240723,"[15599, 22748, 4747, 19357, 26019, 16402, 22911, 25463, 15448, 15963, 3239, 26187, 18369, 29383, 3842, 15606, 15397, 26076, 29379, 27509, 15444, 28852, 29160, 15019, 15167, 1065, 28482, 19705, 26111, 26969, 25673, 2611, 27745, 18913, 19450, 1440, 26928, 27300, 25849, 15905, 16093, 17775, 19174, 15338, 27718, 26476, 25838, 21140, 18158, 27402]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/gneiss/VWQJJ.jpg,0.10666680335998535,"[6690, 7155, 27109, 29796, 6136, 9514, 3401, 7197, 5338, 29576, 14558, 6683, 11443, 6143, 8558, 1339, 8556, 8561, 6140, 8546, 8480, 18530, 25683, 7457, 6079, 6125, 28470, 6151, 25694, 6109, 8485, 6189, 28389, 8492, 25738, 18564, 6179, 6172, 8509, 16841, 3707, 8514, 25716, 25704, 25702, 15574, 6153, 10757, 6145, 28546]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/quartzite/3UL2Z.jpg,0.10456085205078125,"[13591, 28872, 28099, 11558, 5486, 6621, 14364, 5195, 6936, 9471, 9474, 11336, 7735, 28470, 29746, 3401, 24907, 11034, 26114, 25624, 9151, 28634, 13200, 11070, 10150, 6634, 26226, 11104, 12426, 14642, 13402, 11313, 9625, 28636, 29704, 6657, 8392, 9823, 27958, 20106, 11082, 5948, 7331, 25488, 9457, 26514, 14202, 26998, 5943, 11469]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/schist/K30JE.jpg,0.1042780876159668,"[17233, 17228, 17229, 17230, 7205, 7206, 7208, 7209, 7210, 22040, 12402, 7213, 17232, 7172, 12399, 7247, 22000, 7249, 21996, 7251, 7243, 7253, 7201, 17226, 22060, 7197, 7217, 17219, 22074, 7176, 7177, 7179, 7180, 17221, 7183, 17223, 7242, 7185, 7187, 7188, 7189, 7190, 7191, 7192, 17224, 17225, 7195, 7196, 7186, 7250]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/marble/334Q7.jpg,0.10838079452514648,"[14674, 14971, 11384, 10333, 11991, 11313, 14331, 13226, 25403, 10955, 14186, 13896, 12031, 25662, 14579, 12739, 12747, 11269, 14245, 14668, 11808, 11077, 11684, 10973, 12174, 13979, 14860, 14393, 10594, 13080, 10265, 10474, 13211, 13045, 11583, 13737, 10709, 13666, 10104, 13781, 11221, 12199, 13297, 29771, 13683, 12578, 10384, 14842, 29409, 10706]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/rhyolite/A8L1R.jpg,0.10846185684204102,"[17122, 15019, 16692, 29092, 19705, 15176, 25822, 3693, 28482, 16249, 26743, 1624, 469, 3680, 15606, 29160, 3232, 19450, 17694, 27745, 25463, 17699, 15021, 18766, 1039, 3189, 19725, 26367, 18870, 15338, 19174, 19989, 15444, 15448, 27402, 25673, 15755, 19183, 28107, 2090, 26076, 18620, 16221, 29379, 17767, 27300, 16402, 18484, 15995, 27509]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/schist/5RF1J.jpg,0.10711383819580078,"[8650, 9625, 5943, 3401, 6825, 11496, 6727, 5161, 6795, 6781, 6776, 5181, 8666, 5186, 19267, 8694, 6738, 5218, 5222, 29557, 5338, 6643, 5343, 5340, 6763, 5160, 6804, 8843, 19454, 28792, 12916, 29551, 18996, 5114, 8590, 29544, 8602, 6800, 6824, 25373, 12819, 28234, 8615, 28808, 29530, 27581, 6811, 6805, 5133, 8821]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/andesite/J50BH.jpg,0.10399699211120605,"[27131, 18198, 18196, 3687, 3685, 18192, 3680, 18189, 18183, 18235, 3668, 3624, 18145, 18158, 3637, 18156, 18155, 18150, 18148, 18162, 18125, 18132, 3693, 18201, 18202, 3696, 3667, 18232, 18231, 18229, 18227, 18225, 3724, 18224, 3722, 3719, 18124, 18220, 3715, 18215, 18211, 18210, 18209, 18208, 18207, 3700, 18203, 3697, 18219, 27152]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/marble/NML9M.jpg,0.10683584213256836,"[13020, 12415, 12130, 10987, 14508, 13601, 12814, 10612, 11242, 13305, 11518, 12693, 13810, 13222, 10883, 12672, 12582, 14427, 11910, 10681, 12226, 10790, 12358, 12011, 12327, 10682, 14366, 14156, 14371, 11901, 12754, 10249, 10213, 14690, 10663, 11656, 13549, 12336, 12731, 11813, 11537, 11187, 12332, 10001, 14279, 12145, 13704, 12161, 11530, 11444]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/rhyolite/HB7JN.jpg,0.10758590698242188,"[14191, 13080, 12521, 14854, 23077, 13737, 14593, 13608, 14882, 9033, 5880, 12563, 5829, 5788, 5795, 5798, 5803, 12632, 5812, 9067, 12556, 9064, 5871, 12564, 8935, 9026, 12537, 12634, 5881, 12646, 12707, 27935, 23309, 5948, 5943, 8959, 27919, 5930, 23380, 1938, 12672, 12667, 5916, 8984, 12649, 23436, 8992, 8993, 23338, 5846]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/rhyolite/LXXW5.jpg,0.1066579818725586,"[17223, 17241, 17240, 17239, 17237, 17236, 17235, 17233, 17232, 17230, 17229, 17228, 17227, 17226, 17225, 17224, 17276, 17190, 17191, 17186, 17189, 17183, 17242, 17246, 17247, 17248, 17222, 17274, 17273, 17272, 17271, 17270, 17269, 17268, 17267, 17266, 17192, 17265, 17263, 17262, 17261, 17259, 17258, 17256, 17255, 17253, 17251, 17249, 17264, 17181]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/marble/V3Q7I.jpg,0.10496807098388672,"[13222, 12865, 14156, 11344, 11269, 13574, 14743, 10694, 13820, 10591, 10558, 10872, 12467, 11910, 11598, 14365, 11243, 14935, 11540, 11309, 11173, 11623, 13693, 14677, 13191, 13962, 10249, 12731, 14842, 14037, 14671, 14508, 14300, 13027, 10489, 13149, 11051, 10919, 12091, 11537, 10240, 10322, 12177, 13842, 12406, 12548, 13651, 13781, 13162, 14639]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/gneiss/KR09L.jpg,0.10455131530761719,"[14218, 11235, 14589, 13719, 12401, 6567, 11522, 14747, 12884, 11731, 28161, 14015, 13923, 14137, 27700, 14122, 28259, 13913, 14094, 14093, 6863, 28208, 28192, 28191, 14034, 28042, 9636, 14105, 13896, 6690, 13886, 13929, 13617, 27715, 13637, 27784, 6569, 6580, 9782, 13753, 6634, 13813, 27935, 13831, 13836, 13848, 13561, 27991, 13892, 13951]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/quartzite/FGN3L.jpg,0.10480904579162598,"[2873, 882, 4489, 15176, 15182, 18650, 4507, 2925, 20662, 4519, 2915, 22864, 4529, 17122, 934, 26928, 2900, 941, 20624, 4541, 960, 22911, 17170, 877, 875, 874, 2871, 4421, 26800, 15103, 816, 4439, 22748, 2986, 4460, 4461, 29160, 25267, 18620, 29092, 26848, 850, 20723, 17181, 862, 868, 25249, 15167, 2976, 1120]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/schist/JDRC6.jpg,0.1100461483001709,"[8614, 29254, 25705, 25042, 5242, 26735, 28470, 27911, 6898, 6987, 27705, 14093, 7955, 7999, 26926, 26518, 9281, 8856, 25535, 9344, 5880, 8811, 7818, 6425, 9318, 7852, 14750, 6580, 29699, 29687, 29045, 26232, 8552, 5270, 7576, 26770, 23319, 9128, 19949, 9125, 19984, 9114, 19946, 9117, 9116, 9179, 19983, 9113, 9118, 9123]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/gneiss/EH55M.jpg,0.10615277290344238,"[28414, 28333, 28107, 23970, 29383, 10031, 26784, 13606, 10841, 27025, 11573, 25302, 26149, 7348, 25407, 12215, 13884, 28623, 21787, 12038, 27958, 12509, 26669, 25311, 29379, 25463, 27406, 14484, 29771, 10173, 26454, 29331, 12796, 27733, 26185, 26476, 26187, 25550, 13983, 11148, 26111, 13328, 27718, 27385, 26076, 26324, 11718, 25822, 12402, 10506]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/quartzite/V091C.jpg,0.1030588150024414,"[469, 25463, 15444, 18894, 2272, 2582, 544, 18075, 16324, 1232, 523, 19635, 26367, 509, 2242, 4529, 3680, 15995, 3232, 3693, 18121, 2611, 19683, 4710, 17353, 17775, 18870, 17737, 2666, 4579, 18766, 3189, 16439, 2652, 3765, 19725, 1293, 26476, 426, 18170, 18812, 431, 4650, 28333, 16402, 18155, 4682, 19705, 425, 15448]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/andesite/BKHAH.jpg,0.10612201690673828,"[9033, 27985, 8459, 25310, 25754, 8841, 27958, 5311, 25283, 5521, 25793, 10949, 14945, 14243, 3401, 14781, 25946, 5580, 10754, 8992, 10794, 14831, 10637, 14277, 5211, 14558, 29576, 14285, 14301, 28325, 24556, 10352, 4634, 7246, 9154, 28259, 28028, 24813, 12255, 14488, 10469, 14496, 6690, 25006, 14508, 6683, 14516, 14537, 28247, 11908]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/rhyolite/14VXE.jpg,0.10612797737121582,"[16914, 3780, 16924, 16923, 16921, 16919, 16918, 16915, 16986, 16913, 3719, 16856, 16869, 16867, 25156, 3722, 16864, 16875, 16858, 16843, 16845, 16842, 3781, 16927, 16930, 3787, 16910, 16976, 16971, 3825, 16964, 16963, 3815, 16958, 16956, 16950, 16878, 16948, 16945, 16943, 16942, 16941, 16939, 16938, 16937, 3792, 16936, 16932, 16947, 16849]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/marble/BOQ4N.jpg,0.1054990291595459,"[10594, 12121, 14527, 13332, 13231, 12515, 11897, 14521, 11507, 14206, 10236, 14348, 14393, 13587, 14704, 14605, 10529, 14631, 10050, 12600, 13273, 11020, 11842, 14643, 13068, 10097, 11010, 14361, 13181, 10436, 10200, 12215, 13546, 11715, 10031, 12402, 11573, 10004, 10647, 13926, 12706, 11718, 14399, 10196, 11559, 12678, 10432, 14171, 10841, 14632]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/gneiss/E5KXD.jpg,0.10488605499267578,"[26335, 20057, 6815, 13601, 28490, 8092, 27676, 13441, 5059, 8461, 5894, 6850, 8404, 9714, 13020, 6378, 13734, 5787, 9552, 7540, 20554, 9367, 10001, 8918, 12328, 8919, 23497, 23738, 11846, 26734, 12492, 10739, 9907, 5057, 8835, 12473, 27165, 10724, 25210, 10164, 7194, 11795, 8966, 13549, 21606, 6137, 24215, 5725, 20271, 12731]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/rhyolite/2ZMEL.jpg,0.10469722747802734,"[25431, 14191, 14602, 1992, 20486, 13587, 11658, 11652, 11697, 11648, 23755, 23751, 23784, 11649, 23782, 11573, 23779, 11576, 11578, 23770, 11588, 11596, 23760, 23759, 23709, 11569, 23707, 11663, 11645, 23689, 11692, 11690, 11687, 23694, 23695, 11684, 11683, 11662, 23698, 11677, 11673, 23705, 11670, 11669, 11668, 11667, 23706, 23720, 23700, 23752]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/schist/5JS52.jpg,0.10605812072753906,"[25517, 24230, 25685, 23798, 9589, 24229, 20106, 24907, 20710, 26418, 25055, 21436, 27958, 27234, 23176, 23229, 25608, 8563, 26174, 19667, 20725, 3401, 16362, 16385, 16351, 16350, 27899, 16402, 21973, 3365, 16368, 16269, 16336, 16349, 16237, 16255, 16246, 16235, 16231, 16315, 16225, 16221, 16219, 16218, 16213, 16202, 16434, 16258, 16370, 16326]"
