testing_image,time_taken,indices_list
/Users/abhishekvaidyanathan/Downloads/geological_similarity/schist/CAJBM.jpg,0.03341817855834961,"[7929, 7331, 7027, 25252, 26691, 26998, 8658, 28300, 29143, 7454, 26641, 8392, 25339, 6258, 6681, 28971, 25303, 28072, 26397, 29433, 25708, 5143, 6824, 5173, 27121, 8080, 25488, 9058, 5043, 27191, 6197, 28334, 27366, 28208, 29923, 25795, 5486, 5795, 26318, 29467, 7691, 25555, 28591, 6050, 5340, 28125, 25558, 9151, 6893, 6432]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/gneiss/PB1D1.jpg,0.03423118591308594,"[26877, 28309, 26037, 12658, 27123, 9288, 8855, 9782, 9989, 11399, 28161, 29732, 8515, 6567, 26139, 4986, 29021, 27092, 28608, 26705, 27193, 6955, 9088, 20538, 7521, 24064, 13115, 23454, 29793, 9777, 3785, 27664, 21983, 27689, 29797, 25305, 25235, 25482, 7466, 25032, 28933, 25149, 25691, 7062, 28443, 8790, 22995, 5308, 28918, 28863]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/andesite/VVIMD.jpg,0.03602313995361328,"[22852, 24207, 22740, 24250, 21547, 25307, 5016, 24226, 21478, 21475, 2785, 21470, 21183, 24200, 22794, 25471, 3736, 25419, 22843, 6032, 6013, 6014, 21464, 2549, 21367, 6089, 25514, 25731, 9588, 21238, 29453, 7640, 21257, 21269, 3803, 712, 24205, 7291, 25638, 29431, 22895, 21325, 24155, 28772, 24165, 7627, 29401, 6090, 21292, 8167]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/schist/71CUT.jpg,0.04566311836242676,"[1173, 25994, 5331, 9187, 5342, 25969, 1191, 5351, 25963, 5359, 20086, 25949, 9173, 5377, 25935, 25934, 9236, 5518, 25767, 25723, 5522, 20207, 26001, 20044, 20038, 26012, 25910, 26132, 26127, 29018, 26124, 5217, 5219, 5227, 29023, 5231, 29098, 26099, 29026, 26087, 26056, 26053, 26051, 26048, 5283, 5294, 20037, 29039, 26095, 25676]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/rhyolite/XWSJ5.jpg,0.03961801528930664,"[23237, 21844, 6393, 6321, 21045, 23162, 7892, 21428, 20137, 1150, 20009, 7100, 20081, 23787, 23885, 23880, 26294, 23866, 23752, 23747, 23858, 26471, 20010, 19887, 29068, 20007, 23795, 19833, 20139, 1167, 23705, 28917, 26461, 20261, 20228, 28948, 1201, 20209, 23682, 20198, 7174, 20184, 20181, 7167, 23671, 20174, 26429, 4309, 26437, 4294]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/andesite/Q8FK0.jpg,0.037103891372680664,"[1173, 25994, 5331, 9187, 5342, 25969, 1191, 5351, 25963, 5359, 20086, 25949, 9173, 5377, 25935, 25934, 9236, 5518, 25767, 25723, 5522, 20207, 26001, 20044, 20038, 26012, 25910, 26132, 26127, 29018, 26124, 5217, 5219, 5227, 29023, 5231, 29098, 26099, 29026, 26087, 26056, 26053, 26051, 26048, 5283, 5294, 20037, 29039, 26095, 25676]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/schist/SZ25E.jpg,0.04467415809631348,"[8993, 5749, 22886, 25961, 13890, 6573, 25945, 26514, 6971, 29374, 6554, 23309, 4155, 6541, 5871, 9457, 29704, 25875, 26966, 28283, 29746, 5195, 28398, 28634, 27469, 5561, 28636, 26114, 29261, 9612, 7413, 5405, 9097, 26557, 28926, 7923, 8588, 28118, 8287, 26204, 25526, 28820, 26226, 21652, 7563, 26888, 6621, 25972, 28127, 1734]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/rhyolite/SAACT.jpg,0.0406038761138916,"[8386, 12062, 21004, 23086, 8429, 24458, 4228, 6610, 24443, 24176, 9258, 8426, 7151, 26243, 7431, 14290, 22493, 7628, 22457, 15780, 11538, 25002, 6677, 23645, 8227, 21569, 9947, 21058, 23887, 23879, 29274, 25733, 13568, 7058, 23238, 23944, 25688, 9324, 7066, 28505, 7723, 5790, 23974, 6349, 7534, 9472, 7102, 23807, 18278, 8483]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/rhyolite/C379J.jpg,0.0415799617767334,"[24803, 24881, 24763, 21806, 3656, 21702, 20378, 7495, 9763, 23843, 21708, 20363, 21043, 27887, 22783, 5504, 24788, 20316, 24792, 5475, 9902, 22697, 6920, 20997, 8355, 1908, 27240, 6793, 21533, 22865, 22174, 9467, 21489, 23078, 28052, 6853, 27687, 7935, 20495, 20493, 28023, 24736, 22832, 23107, 20446, 3740, 5590, 23456, 8399, 20110]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/andesite/UUQ5J.jpg,0.04174995422363281,"[22852, 24207, 22740, 24250, 21547, 25307, 5016, 24226, 21478, 21475, 2785, 21470, 21183, 24200, 22794, 25471, 3736, 25419, 22843, 6032, 6013, 6014, 21464, 2549, 21367, 6089, 25514, 25731, 9588, 21238, 29453, 7640, 21257, 21269, 3803, 712, 24205, 7291, 25638, 29431, 22895, 21325, 24155, 28772, 24165, 7627, 29401, 6090, 21292, 8167]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/gneiss/FZNR1.jpg,0.03500223159790039,"[8784, 7480, 5580, 5723, 29065, 28259, 6079, 5082, 25558, 5948, 28325, 28072, 28591, 29143, 28099, 25946, 9728, 26321, 26318, 18668, 29487, 25488, 10637, 27366, 25795, 7691, 26397, 6432, 28971, 26197, 25578, 25708, 9823, 28844, 5007, 9058, 6258, 8606, 7454, 9886, 25734, 8149, 5043, 29433, 6421, 26691, 28679, 9280, 29824, 350]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/schist/398FS.jpg,0.04524111747741699,"[5943, 9625, 25252, 5181, 26641, 17677, 9064, 7116, 7376, 5474, 8814, 6824, 5842, 5619, 6453, 9241, 7855, 5340, 7728, 7778, 6657, 6681, 8694, 28300, 7256, 6643, 28514, 8353, 6029, 3401, 26671, 25945, 7923, 7565, 7805, 5890, 7899, 29708, 9960, 25759, 1734, 29704, 4155, 9962, 28636, 7774, 28618, 29746, 7973, 25875]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/quartzite/H2QXA.jpg,0.03532075881958008,"[8356, 20381, 8954, 25626, 8437, 9203, 24468, 6859, 29658, 26573, 7004, 15599, 29869, 27476, 28678, 9335, 9510, 7039, 25766, 17707, 29228, 26395, 27824, 18913, 5907, 19308, 4165, 27071, 6239, 29392, 20932, 3764, 3597, 25827, 25805, 26698, 7494, 18489, 26852, 1373, 29391, 20237, 23248, 25184, 5683, 6233, 788, 8986, 9413, 7516]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/quartzite/0B71S.jpg,0.04269814491271973,"[19725, 3232, 3680, 16249, 15753, 3307, 15062, 16159, 4034, 18620, 654, 15755, 996, 4710, 651, 16157, 18480, 19089, 1942, 18155, 15109, 15662, 1846, 4421, 19390, 4024, 19059, 562, 16928, 15540, 3056, 15103, 2567, 24917, 19316, 2472, 1612, 2769, 17127, 19945, 19793, 15228, 17042, 4999, 2696, 583, 257, 3033, 15896, 1769]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/schist/NWNKD.jpg,0.035080909729003906,"[22852, 24207, 22740, 24250, 21547, 25307, 5016, 24226, 21478, 21475, 2785, 21470, 21183, 24200, 22794, 25471, 3736, 25419, 22843, 6032, 6013, 6014, 21464, 2549, 21367, 6089, 25514, 25731, 9588, 21238, 29453, 7640, 21257, 21269, 3803, 712, 24205, 7291, 25638, 29431, 22895, 21325, 24155, 28772, 24165, 7627, 29401, 6090, 21292, 8167]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/marble/5NEQM.jpg,0.03383302688598633,"[10670, 14461, 13288, 11545, 11590, 14258, 13304, 12982, 12577, 10210, 14640, 14171, 14467, 12402, 14785, 11448, 10744, 11081, 13175, 11647, 14361, 10403, 14622, 10433, 10315, 13442, 11095, 12638, 11526, 14110, 14733, 11451, 10402, 11038, 12872, 10701, 13181, 10806, 13687, 14045, 13891, 11172, 13546, 14044, 10443, 14752, 12488, 14626, 14890, 11021]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/quartzite/MEI3L.jpg,0.03593707084655762,"[19998, 23032, 3006, 20832, 20959, 22811, 23822, 23317, 4245, 8114, 26250, 159, 20170, 21319, 8163, 29848, 2061, 24542, 24688, 24678, 20243, 24088, 20248, 21634, 20360, 26349, 23040, 29608, 23920, 4613, 2632, 27646, 3262, 25701, 21027, 20442, 1494, 22946, 5093, 21063, 21204, 3206, 24465, 24475, 22725, 21800, 21785, 24456, 20105, 23913]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/rhyolite/T7P97.jpg,0.03443098068237305,"[4165, 18913, 15599, 17707, 21996, 21938, 22159, 2544, 22157, 22154, 22144, 22124, 22077, 8157, 8001, 22014, 8142, 8104, 28219, 28235, 21865, 2458, 28237, 8095, 28307, 22060, 21810, 28216, 21849, 8301, 2355, 21683, 28278, 28277, 21701, 21703, 21705, 28246, 21706, 8240, 28270, 28264, 21739, 21749, 21768, 8198, 21779, 8183, 28273, 8081]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/schist/PB8LT.jpg,0.03384709358215332,"[25032, 25482, 27092, 28608, 26705, 23454, 24064, 9088, 7521, 3785, 4986, 27689, 6955, 29797, 25305, 21983, 23803, 22318, 23775, 28149, 775, 25011, 20796, 22260, 28718, 22272, 24911, 23805, 20726, 23804, 27742, 24888, 20575, 20594, 22444, 29401, 5425, 22434, 25241, 22433, 22403, 22432, 20547, 20568, 20569, 6869, 23762, 6902, 1481, 23687]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/rhyolite/2WJFC.jpg,0.03662109375,"[22321, 1480, 27281, 1474, 4763, 1470, 1468, 27295, 22366, 27313, 27326, 1451, 27327, 1447, 27331, 18118, 27358, 4790, 1429, 22328, 13976, 22216, 22390, 22392, 27254, 13183, 22312, 22540, 6943, 7856, 1587, 4658, 27096, 27156, 22485, 22461, 22210, 22453, 27198, 4708, 27206, 18080, 1523, 27222, 22430, 22423, 22416, 1500, 4707, 4894]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/gneiss/2LB3V.jpg,0.035189151763916016,"[8719, 8921, 9523, 5278, 26302, 5578, 8540, 6516, 8036, 29995, 5380, 26971, 25754, 23338, 14516, 5830, 26814, 16801, 6220, 6714, 24156, 6735, 8012, 21070, 26862, 8038, 5196, 14211, 5081, 5640, 26470, 9480, 6564, 18662, 22539, 29516, 26646, 6342, 7776, 5699, 7343, 28671, 25730, 8427, 5460, 8908, 29177, 8440, 9916, 5632]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/rhyolite/3L67J.jpg,0.04145407676696777,"[2632, 24088, 1738, 21063, 3206, 29793, 3881, 24688, 2789, 4613, 1494, 1264, 1359, 24465, 2061, 1524, 159, 3414, 24475, 24678, 2139, 4046, 875, 4669, 18871, 4995, 18835, 2873, 3903, 1710, 19384, 978, 18894, 17889, 1540, 20540, 3354, 1215, 15505, 18276, 18904, 1424, 25241, 24888, 13206, 21913, 21879, 22318, 24911, 21887]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/schist/RPH4E.jpg,0.04771304130554199,"[6229, 5846, 27330, 10359, 7909, 21920, 28500, 5480, 28302, 20952, 28871, 29195, 25035, 9447, 21227, 21794, 8846, 22293, 25802, 25392, 24112, 27962, 25293, 27258, 24887, 27230, 24062, 27555, 7487, 14913, 17933, 7839, 29802, 3111, 6575, 25828, 29074, 24307, 5421, 6799, 27542, 5322, 20912, 4886, 22222, 28520, 22164, 18534, 24775, 20899]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/rhyolite/R8CDU.jpg,0.04757499694824219,"[4165, 18913, 15599, 17707, 21996, 21938, 22159, 2544, 22157, 22154, 22144, 22124, 22077, 8157, 8001, 22014, 8142, 8104, 28219, 28235, 21865, 2458, 28237, 8095, 28307, 22060, 21810, 28216, 21849, 8301, 2355, 21683, 28278, 28277, 21701, 21703, 21705, 28246, 21706, 8240, 28270, 28264, 21739, 21749, 21768, 8198, 21779, 8183, 28273, 8081]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/rhyolite/V5OC8.jpg,0.03930306434631348,"[28799, 5881, 5760, 28848, 24463, 26462, 25679, 28533, 25393, 23942, 26946, 27067, 5134, 8300, 9349, 22316, 9518, 22167, 21977, 21972, 21953, 21928, 2219, 22240, 22243, 21765, 21782, 2274, 21760, 2266, 21915, 21978, 2147, 22231, 22184, 22164, 2165, 22141, 22122, 22097, 2205, 22201, 2287, 22057, 2196, 2200, 22228, 21986, 22089, 21763]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/gneiss/OVYPL.jpg,0.03594088554382324,"[28828, 23140, 20640, 27897, 20632, 25320, 20621, 27906, 20614, 23135, 2554, 20601, 27915, 27917, 20579, 20573, 20570, 4226, 23178, 28046, 20435, 28054, 28057, 20648, 20654, 23124, 23118, 25301, 20764, 20762, 5900, 27832, 27833, 4215, 23096, 25362, 2528, 20740, 27853, 25356, 20704, 1174, 27865, 20682, 2538, 23116, 23117, 20667, 28033, 20428]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/marble/XVWKK.jpg,0.035569190979003906,"[12059, 6128, 10745, 13278, 12993, 11662, 5417, 7926, 11337, 5121, 11982, 10880, 26205, 13901, 14694, 10693, 10415, 10947, 9394, 8775, 13867, 11823, 13846, 9444, 14126, 12952, 12791, 12586, 9236, 6471, 9233, 6477, 18563, 861, 24767, 24692, 27588, 15570, 22125, 24769, 20326, 27602, 22124, 18616, 1689, 28765, 27609, 6403, 24785, 18576]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/rhyolite/VWHK3.jpg,0.03473711013793945,"[6715, 28500, 27330, 6575, 3111, 29802, 5480, 10359, 6229, 27258, 28302, 29195, 27230, 22293, 5846, 24887, 24062, 5322, 17933, 25392, 24112, 5421, 25293, 9447, 20952, 21920, 7487, 7909, 6799, 4598, 27962, 8846, 21227, 24307, 7839, 27555, 27542, 7981, 29074, 21794, 25828, 14913, 25035, 28871, 25802, 21343, 25171, 18019, 3210, 27611]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/schist/I674H.jpg,0.03474903106689453,"[6197, 8080, 9051, 5983, 5868, 26616, 9841, 28667, 7792, 7774, 6098, 6122, 26697, 28192, 27350, 11343, 6318, 25562, 8830, 26985, 9867, 6569, 8741, 28818, 6489, 14230, 7027, 29996, 7929, 7331, 29762, 5368, 18547, 22854, 28443, 5308, 29333, 134, 9500, 22002, 9802, 7062, 8644, 28496, 1752, 21076, 21500, 5229, 28485, 8744]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/schist/DJ3HN.jpg,0.033615827560424805,"[27067, 5881, 26462, 26946, 28799, 23942, 25679, 8300, 5760, 24463, 22316, 28848, 25393, 9518, 9349, 5134, 23133, 23171, 23156, 9086, 9092, 23134, 23001, 22897, 22943, 1886, 22956, 22981, 22919, 23120, 23173, 23226, 23181, 9103, 23114, 8973, 1796, 23262, 23260, 23256, 23252, 23247, 9131, 23222, 22880, 22884, 9039, 1821, 23175, 9106]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/marble/1F2B1.jpg,0.03834390640258789,"[7427, 7202, 14926, 14723, 13571, 28051, 5797, 7756, 27046, 11937, 7184, 6454, 8758, 8754, 27117, 7632, 28988, 25074, 26837, 12030, 26870, 5575, 26256, 28089, 9243, 26332, 26446, 7700, 14211, 5187, 5104, 7793, 23023, 6749, 9408, 27983, 26113, 9340, 6519, 28731, 12859, 10263, 13145, 14496, 7453, 9791, 20346, 14691, 25382, 24100]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/rhyolite/GMVZD.jpg,0.03715991973876953,"[27258, 8846, 9447, 6799, 6229, 17933, 27330, 21227, 3111, 25802, 7487, 24062, 5322, 20952, 14913, 6575, 25392, 25293, 7909, 21920, 25035, 5480, 29195, 5421, 28500, 10359, 29802, 28871, 5846, 29074, 27962, 28302, 24887, 21794, 27555, 7839, 27542, 25828, 22293, 27230, 24307, 24112, 693, 7312, 18960, 27143, 6388, 24814, 3050, 24739]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/marble/YZ0NB.jpg,0.03566884994506836,"[28597, 10391, 7386, 5130, 8117, 10940, 7669, 8707, 5739, 25233, 12263, 5578, 10458, 5478, 14685, 25183, 26971, 8921, 11229, 26302, 6516, 8540, 5278, 12157, 12163, 14307, 14316, 9928, 12568, 14580, 14968, 14759, 12650, 12623, 14204, 8974, 12069, 6065, 13146, 13960, 9804, 26927, 9811, 7283, 13914, 11670, 14518, 14357, 9772, 14732]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/rhyolite/UHSZN.jpg,0.03593087196350098,"[22852, 24207, 22740, 24250, 21547, 25307, 5016, 24226, 21478, 21475, 2785, 21470, 21183, 24200, 22794, 25471, 3736, 25419, 22843, 6032, 6013, 6014, 21464, 2549, 21367, 6089, 25514, 25731, 9588, 21238, 29453, 7640, 21257, 21269, 3803, 712, 24205, 7291, 25638, 29431, 22895, 21325, 24155, 28772, 24165, 7627, 29401, 6090, 21292, 8167]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/andesite/RSAXB.jpg,0.03734612464904785,"[17303, 15167, 18072, 21941, 15905, 25343, 24701, 5460, 16801, 5196, 22128, 24948, 22714, 21637, 23607, 1663, 25326, 3756, 1294, 8012, 28956, 23094, 24272, 20345, 21822, 24924, 24827, 24809, 24166, 18383, 21070, 18662, 7343, 6342, 21777, 15415, 17867, 19448, 17862, 17861, 18725, 18723, 17857, 15422, 18046, 17852, 15151, 15963, 15754, 3943]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/gneiss/595RC.jpg,0.03549695014953613,"[28470, 6987, 5384, 8645, 26644, 10637, 27692, 8606, 350, 9728, 5007, 7972, 28260, 13402, 9280, 7576, 26656, 28325, 5462, 25946, 3707, 5948, 28844, 26727, 25694, 5082, 6421, 26321, 25310, 9344, 9886, 9823, 29807, 2758, 17818, 17816, 2761, 2762, 17785, 17781, 17783, 2764, 6614, 2765, 26561, 17826, 2736, 2727, 17819, 26568]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/andesite/W21P0.jpg,0.03675389289855957,"[1609, 874, 1671, 2401, 15834, 24521, 2915, 21653, 4541, 24499, 2756, 21062, 3771, 15051, 4292, 15012, 20457, 1174, 20814, 20808, 20807, 20795, 23153, 20764, 20775, 27853, 20762, 23150, 4226, 25356, 1210, 27815, 20815, 27832, 25362, 27833, 25301, 23140, 27865, 20740, 4215, 25320, 20667, 23166, 27897, 20704, 2591, 20682, 23135, 27906]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/gneiss/4G53R.jpg,0.037715911865234375,"[25066, 26794, 8129, 6070, 26637, 22233, 5969, 29745, 9004, 7309, 8444, 5759, 5702, 9586, 5626, 26027, 15932, 8030, 27204, 5392, 26270, 5095, 28596, 21408, 5625, 5396, 20323, 27887, 21489, 25308, 20664, 23020, 26054, 22174, 25347, 12224, 24563, 5475, 7769, 9304, 11177, 20133, 23510, 21533, 7857, 828, 20167, 24580, 5504, 7664]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/schist/2Q4XH.jpg,0.03658771514892578,"[7185, 7474, 16855, 5505, 29127, 9460, 26671, 9774, 9455, 7508, 22400, 5008, 8996, 6231, 5642, 28542, 25809, 16413, 5137, 9876, 17372, 27982, 8675, 6587, 5819, 6086, 29238, 26603, 28618, 19310, 6618, 5054, 26411, 8106, 29708, 5890, 7369, 9057, 25087, 28518, 28069, 15295, 27564, 7113, 5259, 29255, 9818, 7394, 29083, 9198]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/rhyolite/ACZ66.jpg,0.0394740104675293,"[22852, 24207, 22740, 24250, 21547, 25307, 5016, 24226, 21478, 21475, 2785, 21470, 21183, 24200, 22794, 25471, 3736, 25419, 22843, 6032, 6013, 6014, 21464, 2549, 21367, 6089, 25514, 25731, 9588, 21238, 29453, 7640, 21257, 21269, 3803, 712, 24205, 7291, 25638, 29431, 22895, 21325, 24155, 28772, 24165, 7627, 29401, 6090, 21292, 8167]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/gneiss/F9HYX.jpg,0.040083885192871094,"[9264, 9940, 5734, 28380, 5951, 9915, 22358, 28267, 5675, 9309, 9054, 21946, 21864, 4323, 27696, 4331, 21896, 21889, 2725, 9077, 27704, 26294, 9047, 21997, 21982, 8938, 22353, 26381, 22094, 8882, 16259, 26208, 22271, 8753, 8760, 22223, 22202, 2738, 22179, 4497, 4464, 15117, 29121, 968, 965, 22110, 22015, 22096, 958, 22045]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/quartzite/39FKO.jpg,0.03894400596618652,"[26259, 7788, 6233, 28262, 26101, 27893, 28446, 27578, 27877, 20257, 25690, 28170, 6438, 1357, 6460, 27498, 8314, 5497, 26777, 5408, 2923, 5356, 26518, 9442, 27705, 7852, 27506, 27501, 6697, 1372, 6698, 4686, 27482, 1175, 1371, 27522, 22310, 4665, 27840, 27537, 22326, 22331, 24560, 6675, 17906, 27565, 17905, 4671, 17963, 24387]"
/Users/abhishekvaidyanathan/Downloads/geological_similarity/gneiss/H19PI.jpg,0.034578800201416016,"[9346, 28259, 6079, 5723, 7480, 5580, 5830, 29065, 14516, 25754, 6112, 8784, 23338, 25793, 5253, 25208, 25202, 25201, 5258, 28265, 28319, 5205, 16825, 5204, 28271, 25197, 28266, 16739, 25177, 28317, 5319, 25154, 5307, 5306, 5304, 5300, 25164, 8413, 8415, 8416, 5293, 28297, 5288, 18796, 25169, 5282, 5277, 28224, 10487, 8457]"
