testing_image,nlist,nprobe,time_taken,output_indices,acc,index_time,search_time
../geological_similarity/rhyolite/XY5WG.jpg,50.0,1.0,,"[24713 21764 21361 23439 21982 24730  4745 22310 24542  1724 23127   546
 20773 20746 20529 21062 24270 22653 21097 20346 27010 22354 20416 24487
 24696 23376 21774 23584 21473 22456 23696 22677 21085 21578 24452 24797
 24083 24977 20536 24026 22721 23568 24813 22720 22730 20547 22567 22100
 20447 23375]",0.1,0.5049786567687988,0.0009655952453613281
../geological_similarity/rhyolite/E8AZJ.jpg,50.0,1.0,,"[21993 23485 20431 22079 21939 21053 24726 20334 22574 24873 24014 22238
  1098 24894 20939 24922 24514 22502 22769 22719  3962 22659 21901 23458
 21195 23225 23578  2818 22611 21864 22169 23507 24428 24319 22012 24983
 22762  1241 22753 22215 22210 23652 22423 22513 22510 23317 21041 21974
 24264 20668]",0.22,0.5049786567687988,0.0010001659393310547
../geological_similarity/quartzite/QOIA1.jpg,50.0,1.0,,"[18719 19238 15030 18304 17957 17967 16820 19677 17259 16094 19347 17705
 15182 18630 19497 15701 17813 19754 18957 15762 18911 16155 19805 18766
 16235 16862 17443 17577 17694 18645 15606 16149 16350 15196 16922 19890
 19213 18997 18959 17737 16115 15904 18452 15849 18603 18070 17403 19739
 18121 16781]",0.28,0.5049786567687988,0.0010001659393310547
../geological_similarity/andesite/3OMB6.jpg,50.0,1.0,,"[  525  3553  3351  3617  2649  3969  1428  4408  4405  4838   204  2684
 21457  4457   336  2176  4868  4298  2830  3690 20006  1064   851  1469
  4713 22579   855  4345   115  2050   930  4735 22061   720   324  3791
  2245  3050  1390  2821 19849  3368  4434 16103   985  4359  3650  4062
   412  3642]",0.42,0.5049786567687988,0.0010006427764892578
../geological_similarity/gneiss/UP0RI.jpg,50.0,1.0,,"[9244 5359 5034 9699 8874 9938 8086 5222 7553 5017 5292 6244 9739 9354
 8821 9439 5550 7916 6669 8844 7093 6426 6568 5495 5979 9826 5443 9757
 6909 7537 8866 9113 8977 8161 7696 6605 8963 8570 5391 7389 7790 8535
 6206 7104 9908 7952 7053 6576 6883 9831]",0.32,0.5049786567687988,0.0019626617431640625
../geological_similarity/andesite/GKHED.jpg,50.0,1.0,,"[ 2311 17131 18753 16214 15651   369 17634 19809 17538  4829  4610 15929
 16065   628 15853 16557 16823 16290 15501 17252 18196 15176 16054 19864
 17362 18072 15003 17921 19330 17459 16681 19776 19290 18740 18439 19176
 17089 19643 16402 19692 19174 18202 18076 17854 17127 16676 16093 16420
 16507 16111]",0.2,0.5049786567687988,0.0010037422180175781
../geological_similarity/marble/Q7GHO.jpg,50.0,1.0,,"[13711 13977 14791 10735 13987 12915 13016 11159 12963 14733 14200 10938
 11426 12229 12635 12566 14860 13442 10296 14045 10200 14270 13553 13655
 11796 13627 11730 10201 12636 13860 12841 11267 12872 12571 14423 10528
 11369 10404 12392 14479 11021 13906 10680 10544 14478 14122 11933 13207
 10700 12198]",0.62,0.5049786567687988,0.0019674301147460938
../geological_similarity/schist/7Q6KQ.jpg,50.0,1.0,,"[26054 25701 29021 28315 16724 29237 28407 26750 27449 27017 27035 26313
 29115 26492 26097 26593 26611 27523 28332 26151 25605 26277 27435 28615
 29574 29116 25224 16726 29630 26235 25450 26250 26828 28306 27057 25813
 28263 27254 25576 27794 29223 29243 26756 26258 25620 27412 25573 29388
 29470 28121]",0.24,0.5049786567687988,0.0019562244415283203
../geological_similarity/marble/IHR0X.jpg,50.0,1.0,,"[12655 12586 14323 14838 14753 13159 14124 14208 13932 13387 13819 14249
 10074 13816 11362 14866 12234 14195 13591 12013 13098 12298 10337 13494
 13308 10918 13675 14024 13400 12912 14555 13659 10246 10745 12654 13337
 10941 12674 11171 13107 10537 10177 10579 14944 13731 12738 12025 11581
 14744 13813]",0.5,0.5049786567687988,0.001966714859008789
../geological_similarity/quartzite/STPZD.jpg,50.0,1.0,,"[19028 16453 16901 15212 18149 15322 17235 15797 17545 16169 16591 16438
 15622 15792 16899 17137 18220 17927 17718 15147 19825 16517 17619 19292
 15446 15395 19684 18966 19869 18462 16811 15499 19284 16981 19044 19845
 15760 16702 15539 15205 18358 17316 18685  3273 16607 18858 17900 19167
 15244 16029]",0.02,0.5049786567687988,0.0009722709655761719
../geological_similarity/marble/G0OPD.jpg,50.0,1.0,,"[12313 14734 10214 13656 12395 10819 11694 11641 14532 13189 11025 14483
 11285 12832 13955 14157 11415 14703 10676 12901 13578 10117 13210 10349
 11325 10373 14340 10657 11408 11864 14068 12885 13717 10803 13438 12102
 12077 11350 14969 12799 13410 14408 12864 14403 11257 11675 14421 10668
 11101 11391]",0.36,0.5049786567687988,0.001960277557373047
../geological_similarity/quartzite/XALGX.jpg,50.0,1.0,,"[19656 18738 18327 18238 19363 18436 18315 19498 15312 16089 15092 16428
 19551 15450 16519 15724 18872 16282 15529 15526 16285 17909 19778 15643
 19299 17800 15162 19626 16152 19093 17976 17787 15933 17768 17621 19148
 19068 18599 17783 19797 15945 16433 18450 16803 19928 16079 19199 16165
 16232 17117]",0.18,0.5049786567687988,0.001999378204345703
../geological_similarity/rhyolite/JIPHR.jpg,50.0,1.0,,"[22732 21557 20740 23477 24537 22512 23010 21760 23277 21160 20670 21687
 20215 20649 24657 22432 23321 22889 24702 24575 24988 20551 24023 20119
 20804 21782 24481 22229 22346 23020 24493 20748 20423 22129 20385 22954
 21978 23311 22195 22330 21845 21307 21715 22650 21948 22764 20675 23147
 22780 21519]",0.08,0.5049786567687988,0.0009691715240478516
../geological_similarity/quartzite/BDPAR.jpg,50.0,1.0,,"[16556  3603  4952  2626  4742  3631  2615   152  1631   248  4841 17618
  4899   998  3361    90   922  4691   535  2130   394  4556  3044  1446
  2623  3641  1648  1681  3259   961  3104  2366  4762   304   441    13
   413  1961   964  1489  3501  2644   466  2585  1225  4564   797  4441
  3987  4275]",0.58,0.5049786567687988,0.0009672641754150391
../geological_similarity/schist/EUHQH.jpg,50.0,1.0,,"[27045 28986 26171 28264 28169 25410 26425 26739 28894 29925 29703 28343
 28404 27644 26533 27686 27015 28053 27182 27767 28199 26419 26968 26729
 28936 29534 27933 27572 28722 27619 26424 29039 28924 26285 28672 28094
 25622 25854 26165 27616 27596 27239 29714 25610 28640 26805 29817 29533
 28410 26430]",0.54,0.5049786567687988,0.0019605159759521484
../geological_similarity/andesite/PSM22.jpg,50.0,1.0,,"[3530  610  424 2305 1209 4941  984 3270 2529  234 1694 3366 1024 2578
 1815 4052  124 4010 4258 4709 4079 2920 2070 4813 3178 2008 4595  573
 4145 4104 3518 2367 4373 1340 3003 3799 1106 4113 2989 2142 2678 4727
  499 3125 2543 1345 4888  738   40 3223]",0.12,0.5049786567687988,0.001966238021850586
../geological_similarity/rhyolite/PG4XN.jpg,50.0,1.0,,"[23594 22997   546 24395 20933  4745 23627 24982 23529 21982 22653 21570
 20028 24083 22380 22100 21763 24156 21030 22049 20394 27010 23435 21509
 24270 21138 24186 20727 23065 24542 23488 24460 23584 24939 23969 21774
 26470  1724 22296 20070 20877 21728 21764 20536 22354 23226 24072 25925
 23659 22567]",0.16,0.5049786567687988,0.0009555816650390625
../geological_similarity/rhyolite/U1TK8.jpg,50.0,1.0,,"[24182 23879 24270  4745 21473 24186 20273   546 21085 24542 20727 22653
 21693 25925 24083 26470 21811 21982 25003 22296 21728 20164 21030 21578
 27664 24622 21278 20529 23627  1724 20394 20536 21763 20933 24156 21774
 24177 21252 23659 24713 27123 23127 23253 23226 23376 20547 23529 20417
 27010 21764]",0.12,0.5049786567687988,0.001966714859008789
../geological_similarity/quartzite/R7067.jpg,50.0,1.0,,"[18785 19286 18573 18729 15228 15675 19000 15077 16202 15733 16240 17291
 15521 18580 18907 18869 15017 19944 18760 17779 18814 16334 16408 15398
 19883 18942 17497 18319 16570 19889 19755 15615 19021 19787 16975 15160
 19520 16241 16102 15631 15359 15308 15348 15703 19482 17568 17365 16445
 19653 16670]",0.44,0.5049786567687988,0.0019683837890625
../geological_similarity/andesite/LQJJL.jpg,50.0,1.0,,"[2992 3223 1859 2385 1685  222 4425 1115  496  891 3799  189 4727  986
 1737 2100  623 2529 2736 2429 4010 1202  984 4813 4505 3431 3530 2718
 2606 3319 1532  124 2455 3430  390  738 3193 1694 3722  424  580 1024
 2471 1399 3777 3071 2990 4786 3228 2117]",0.36,0.5049786567687988,0.0019600391387939453
../geological_similarity/gneiss/R3PIV.jpg,50.0,1.0,,"[ 8755  9875  8325  6101  6611  7033  6465  8149  8285  5352 26220  8352
 26186 29742 28348 25380 29235  7332  7605 26481  6191  7820 27234 25713
  5342  7590  7915  9846  5614  6899 28782 29510 29251  5283  5297  7395
  7046  7913  9896  7328 29890  9815  8730  5405 29136 27579  9772  6666
  6091  5825]",0.34,0.5049786567687988,0.0010018348693847656
../geological_similarity/schist/LLOS8.jpg,50.0,1.0,,"[27974 28414 27903 26100 29755 25407 26075 25873 26800 25249 29331 27406
 25901 29186 29053 27504 28406 26839 27869 27556 25889 29118 25887 26500
 27025 26111 26848 26454 27420 26076 25267 26367 26019 26187 27733 27745
 28333 28107 27718 28852 26185 29379 25822 26969 27509 26928 26149 26476
 25849 27264]",0.06,0.5049786567687988,0.0009708404541015625
../geological_similarity/andesite/U0V49.jpg,50.0,1.0,,"[4166 3234 2341 1077  218  853 1774 1412 2733 1396  949 2879 4528 3789
 3268 4074 3812 3893  374 4053 3770 2134  312  735 2651 3577  452  489
 1093   87 1570 3024  145 2445 4282 3500 3377 3739 3930  727 4257 3960
 2881 4699 3544 3310 1945 1387 3587 1576]",0.0,0.5049786567687988,0.0020020008087158203
